clause_text,clause_type
"Severability. The invalidity or unenforceability of any provision or provisions of this Agreement shall not affect the validity or enforceability of any other provision hereof, which shall remain in full force and effect.",severability
"Severability. Any term or provision of this Agreement which is invalid or unenforceable in any jurisdiction shall, as to that jurisdiction, be ineffective to the extent of such invalidity or unenforceability without rendering invalid or unenforceable the remaining terms and provisions of this Agreement or affecting the validity or enforceability of any of the terms or provisions of this Agreement in any other jurisdiction. If any provision of this Agreement is so broad as to be unenforceable, the provision shall be interpreted to be only so broad as is enforceable.",severability
"Severability. If any term or other provision of this Agreement is invalid, illegal or incapable of being enforced by any rule of law or public policy, all other conditions and provisions of this Agreement shall nevertheless remain in full force and effect so long as the economic or legal substance of the transactions contemplated hereby is not affected in any manner materially adverse to any party. Upon such determination that any term or other provision is invalid, illegal or incapable of being enforced, the parties hereto shall negotiate in good faith to modify this Agreement so as to effect the original intent of the parties as closely as possible in an acceptable manner to the end that transactions contemplated hereby are fulfilled to the extent possible.",severability
"Severability. In the event any one or more of the provisions contained in this Agreement or in any other Loan Document should be held invalid, illegal or unenforceable in any respect, the validity, legality and enforceability of the remaining provisions contained herein and therein shall not in any way be affected or impaired thereby. The parties shall endeavor in good-faith negotiations to replace the invalid, illegal or unenforceable provisions with valid provisions the economic effect of which comes as close as possible to that of the invalid, illegal or unenforceable provisions.",severability
"Severability. If any provision of this Agreement shall be invalid or unenforceable in any jurisdiction, such invalidity or unenforceability shall not affect the validity or enforceability of the remainder of this Agreement in that jurisdiction or the validity or enforceability of any provision of this Agreement in any other jurisdiction.",severability
"Severability. If any provision of this Agreement or the other Loan Documents is held to be illegal, invalid or unenforceable, (a) the legality, validity and enforceability of the remaining provisions of this Agreement and the other Loan Documents shall not be affected or impaired thereby and (b) the parties shall endeavor in good faith negotiations to replace the illegal, invalid or unenforceable provisions with valid provisions the economic effect of which comes as close as possible to that of the illegal, invalid or unenforceable provisions. The invalidity of a provision in a particular jurisdiction shall not invalidate or render unenforceable such provision in any other jurisdiction.",severability
"Severability. In case any provision in or obligation under this Agreement shall be invalid, illegal or unenforceable in any jurisdiction, the validity, legality and enforceability of the remaining provisions or obligations, or of such provision or obligation in any other jurisdiction, shall not in any way be affected or impaired thereby.",severability
"Severability. In case any provision of the Agreement shall be invalid, illegal or unenforceable, the validity, legality and enforceability of the remaining provisions shall not in any way be affected or impaired thereby.",severability
"Severability. Any provision of this Agreement which is prohibited or unenforceable in any jurisdiction shall, as to such jurisdiction, be ineffective to the extent of such prohibition or unenforceability without invalidating the remaining portions hereof or affecting the validity or enforceability of such provision in any other jurisdiction.",severability
"Severability. In the event that any provision of this Agreement or the application thereof, becomes or is declared by a court of competent jurisdiction to be illegal, void or unenforceable, the remainder of this Agreement will continue in full force and effect and the application of such provision to other persons or circumstances will be interpreted so as reasonably to effect the intent of the parties hereto. The parties further agree to replace such void or unenforceable provision of this Agreement with a valid and enforceable provision that will achieve, to the extent possible, the economic, business and other purposes of such void or unenforceable provision.",severability
Severability. The provisions of this Agreement shall be deemed severable and the invalidity or unenforceability of any provision shall not affect the validity or enforceability of the other provisions hereof.,severability
Severability. Any term or provision of this Agreement that is invalid or unenforceable in any situation in any jurisdiction shall not affect the validity or enforceability of the remaining terms and provisions hereof or the validity or enforceability of the offending term or provision in any other situation or in any other jurisdiction.,severability
"Severability. If any provision of this Agreement is held to be invalid or unenforceable in any respect, the validity and enforceability of the remaining terms and provisions of this Agreement shall not in any way be affected or impaired thereby and the parties will attempt to agree upon a valid and enforceable provision that is a reasonable substitute therefor, and upon so agreeing, shall incorporate such substitute provision in this Agreement.",severability
"Severability. If any term, provision, covenant or restriction of this Agreement is held by a court of competent jurisdiction or other Governmental Authority to be invalid, void or unenforceable, the remainder of the terms, provisions, covenants and restrictions of this Agreement shall remain in full force and effect and shall in no way be affected, impaired or invalidated so long as the economic or legal substance of the transactions contemplated hereby is not affected in any manner materially adverse to any party. Upon such a determination, the parties shall negotiate in good faith to modify this Agreement so as to effect the original intent of the parties as closely as possible in an acceptable manner in order that the transactions contemplated hereby be consummated as originally contemplated to the fullest extent possible.",severability
"Severability. The provisions of this Agreement shall be deemed severable and the invalidity or unenforceability of any provision shall not affect the validity or enforceability of the other provisions hereof. If any provision of this Agreement, or the application thereof to any Person or any circumstance, is invalid or unenforceable, (a) a suitable and equitable provision shall be substituted therefor in order to carry out, so far as may be valid and enforceable, the intent and purpose of such invalid or unenforceable provision and (b) the remainder of this Agreement and the application of such provision to other Persons or circumstances shall not be affected by such invalidity or unenforceability, nor shall such invalidity or unenforceability affect the validity or enforceability of such provision, or the application thereof, in any other jurisdiction.",severability
Severability. The invalidity or unenforceability of any provision of this Agreement shall not affect the validity or enforceability of any other provision of this Agreement.,severability
"Severability. In the event that any provision of this Agreement is invalid or unenforceable under any applicable statute or rule of law, then such provision shall be deemed inoperative to the extent that it may conflict therewith and shall be deemed modified to conform with such statute or rule of law. Any provision hereof which may prove invalid or unenforceable under any law shall not affect the validity or enforceability of any other provision hereof.",severability
"Severability. If any provision of this Agreement is held invalid or unenforceable by any court of competent jurisdiction, the other provisions of this Agreement will remain in full force and effect. Any provision of this Agreement held invalid or unenforceable only in part or degree will remain in full force and effect to the extent not held invalid or unenforceable.",severability
"Severability. If any term or other provision of this Agreement is invalid, illegal or incapable of being enforced by any law or public policy, all other terms and provisions of this Agreement shall nevertheless remain in full force and effect so long as the economic or legal substance of the transactions contemplated hereby is not affected in any manner materially adverse to any party. Upon such determination that any term or other provision is invalid, illegal or incapable of being enforced, the parties hereto shall negotiate in good faith to modify this Agreement so as to effect the original intent of the parties as closely as possible in an acceptable manner in order that the transactions contemplated hereby are consummated as originally contemplated to the greatest extent possible.",severability
"Severability. In case any one or more of the provisions contained in this Deposit Agreement or in the Receipts should be or become invalid, illegal or unenforceable in any respect, the validity, legality and enforceability of the remaining provisions contained herein or therein shall in no way be affected, prejudiced or disturbed thereby.",severability
"Severability. Any provision of this DPA that is prohibited or unenforceable in any jurisdiction shall, as to such jurisdiction, be ineffective to the extent of such prohibition or unenforceability without invalidating the remaining provisions of this DPA, and any such prohibition or unenforceability in any jurisdiction shall not invalidate or render unenforceable such provision in any other jurisdiction. Notwithstanding the foregoing, if such provision could be more narrowly drawn so as not to be prohibited or unenforceable in such jurisdiction while, at the same time, maintaining the intent of the parties, it shall, as to such jurisdiction, be so narrowly drawn without invalidating the remaining provisions of this DPA or affecting the validity or enforceability of such provision in any other jurisdiction.",severability
"Severability. In case any one or more of the provisions contained in this Agreement shall for any reason be held to be invalid, illegal, or unenforceable in any respect, such invalidity, illegality, or unenforceability shall not affect any other provision hereof, and this Agreement shall be construed as if such invalid, illegal, or unenforceable provision had never been contained herein.",severability
"Severability. In the event one or more of the provisions of this Agreement should, for any reason, be held to be invalid, illegal or unenforceable in any respect, such invalidity, illegality, or unenforceability shall not affect any other provisions of this Agreement, and this Agreement shall be construed as if such invalid, illegal or unenforceable provision had never been contained herein.",severability
"Severability. Whenever possible, each provision or portion of any provision of this Agreement will be interpreted in such manner as to be effective and valid under applicable law but if any provision or portion of any provision of this Agreement is held to be invalid, illegal or unenforceable in any respect under any applicable law or rule in any jurisdiction, such invalidity, illegality or unenforceability will not affect any other provision or portion of any provision in such jurisdiction, and this Agreement will be reformed, construed and enforced in such jurisdiction as if such invalid, illegal or unenforceable provision or portion of any provision had never been contained herein.",severability
"Severability. If any provision or provisions of this Agreement shall be held invalid, unlawful, or unenforceable, the validity, legality, and enforceability of the remaining provisions shall not in any way be affected or impaired.",severability
"Severability. If any provision of this Agreement or the other Loan Documents is held to be illegal, invalid or unenforceable, (a) the legality, validity and enforceability of the remaining provisions of this Agreement and the other Loan Documents shall not be affected or impaired thereby and (b) the parties shall endeavor in good faith negotiations to replace the illegal, invalid or unenforceable provisions with valid provisions the economic effect of which comes as close as possible to that of the illegal, invalid or unenforceable provisions. The invalidity of a provision in a particular jurisdiction shall not invalidate or render unenforceable such provision in any other jurisdiction. Without limiting the foregoing provisions of this Section 10.12, if and to the extent that the enforceability of any provisions in this Agreement relating to Defaulting Lenders shall be limited by Debtor Relief Laws, as determined in good faith by the Administrative Agent, the L/C Issuer or the Swing Line Lender, as applicable, then such provisions shall be deemed to be in effect only to the extent not so limited.",severability
"Severability. The provisions of this Agreement are severable and, in the event that any court of competent jurisdiction shall determine that any one or more of the provisions or part of the provisions contained in this Agreement shall, for any reason, be held to be invalid, illegal or unenforceable in any respect, such invalidity, illegality or unenforceability shall not affect any other provision or part of a provision of this Agreement and this Agreement shall be reformed and construed as if such invalid or illegal or unenforceable provision, or part of such provision, had never been contained herein, so that such provisions would be valid, legal and enforceable to the maximum extent possible.",severability
"Severability. If any provision of this Agreement, or the application thereof to any person or circumstance, is determined by a court of competent jurisdiction to be invalid, void or unenforceable, the remaining provisions hereof, or the application of such provision to persons or circumstances other than those as to which it has been held invalid or unenforceable, will remain in full force and effect and shall in no way be affected, impaired or invalidated thereby, so long as the economic or legal substance of the transactions contemplated hereby is not affected in any manner materially adverse to any party. Upon such determination, the parties shall negotiate in good faith in an effort to agree upon a suitable and equitable substitute provision to effect the original intent of the parties.",severability
"Severability. In the event that any provision or portion of this Agreement shall be determined to be invalid or unenforceable for any reason, in whole or in part, the remaining provisions of this Agreement shall be unaffected thereby and shall remain in full force and effect to the fullest extent permitted by law.",severability
"Severability. If one or more provisions of this Agreement are held to be unenforceable under applicable law, the parties agree to renegotiate such provision in good faith. In the event that the parties cannot reach a mutually agreeable and enforceable replacement for such provision, then (i) such provision shall be excluded from this Agreement, (ii) the balance of the Agreement shall be interpreted as if such provision were so excluded and (iii) the balance of the Agreement shall be enforceable in accordance with its terms.",severability
"Severability. If any term or provision of this Agreement or the application thereof to any person or circumstances shall, to any extent, be invalid or unenforceable, the remainder of this Agreement or the application of such term or provision to persons or circumstances other than those as to which it is held invalid or unenforceable shall not be affected thereby, and each term and provision of this Agreement shall be valid and enforceable to the fullest extent permitted by law.",severability
"Severability. If any provision of this Agreement or the application thereof to any person or circumstance shall be invalid or unenforceable to any extent, the remainder of this Agreement and the application of such provisions to other persons or circumstances shall not be affected thereby and shall be enforced to the greatest extent permitted by law.",severability
"Severability. In the event that any one of more of the provisions contained herein, or the application thereof in any circumstances, is held invalid, illegal or unenforceable in any respect for any reason, the validity, legality and enforceability of any such provision in every other respect and of the remaining provisions hereof shall not be in any way impaired or affected thereby, it being intended that all of the rights and privileges of the parties shall be enforceable to the fullest extent permitted by law.",severability
Severability. Any provision of this Amendment held by a court of competent jurisdiction to be invalid or unenforceable shall not impair or invalidate the remainder of this Amendment and the effect thereof shall be confined to the provision so held to be invalid or unenforceable.,severability
"Severability. In case any one or more of the provisions contained in this Agreement should be invalid, illegal or unenforceable in any respect, the validity, legality and enforceability of the remaining provisions contained herein shall not in any way be affected or impaired thereby.",severability
"Severability. The invalidity of any provision of this Lease, as determined by a court of competent jurisdiction, shall in no way affect the validity of any other provision hereof.",severability
"Severability. Should any portion of this Agreement for any reason be held to be void in law or in equity, the Agreement shall be construed, insofar as is possible, as if such portion had never been contained herein.",severability
"Severability. Any term or provision of this Agreement that is invalid or unenforceable in any situation in any jurisdiction shall not affect the validity or enforceability of the remaining terms and provisions hereof or the validity or enforceability of the offending term or provision in any other situation or in any other jurisdiction. If the final judgment of a court of competent jurisdiction declares that any term or provision hereof is invalid or unenforceable, the Parties agree that the court making the determination of invalidity or unenforceability shall have the power to limit the term or provision, to delete specific words or phrases, or to replace any invalid or unenforceable term or provision with a term or provision that is valid and enforceable and that comes closest to expressing the intention of the invalid or unenforceable term or provision, and this Agreement shall be enforceable as so modified.",severability
"Severability. The invalidity or unenforceability of any provision of this Agreement shall not affect the validity or enforceability of any other provision of this Agreement, and each other provision of this Agreement shall be severable and enforceable to the extent permitted by law.",severability
"Severability. In the event that any provision hereof becomes or is declared by a court of competent jurisdiction to be illegal, unenforceable or void, this Agreement shall continue in full force and effect without said provision.",severability
"Severability. If any term or other provision of this Agreement is invalid, illegal or incapable of being enforced by any rule of law or public policy, all other conditions and provisions of this Agreement shall nevertheless remain in full force and effect. Upon such determination that any term or other provision is invalid, illegal or incapable of being enforced, the parties hereto shall negotiate in good faith to modify this Agreement so as to effect the original intent of the parties as closely as possible to the fullest extent permitted by applicable law in an acceptable manner to the end that the transactions contemplated hereby are fulfilled to the extent possible.",severability
"Severability. If, for any reason, any provision of this Agreement, or any part of any provision, is held invalid, such invalidity shall not affect any other provision of this Agreement or any part of such provision not held so invalid, and each such other provision and part thereof shall to the full extent consistent with law continue in full force and effect.",severability
"Severability. In the event that any provision of this Agreement becomes or is declared by a court of competent jurisdiction to be illegal, unenforceable or void, this Agreement shall continue in full force and effect without said provision; provided that no such severability shall be effective if it materially changes the economic benefit of this Agreement to any party.",severability
"Severability. If any of the provisions of this Agreement or the application thereof to any person or circumstance shall for any reason or to any extent be held invalid or unenforceable, the remainder of this Agreement and the application of this provision to such other persons or circumstances shall not be affected thereby, but rather shall be enforced to the greatest extent permitted by Law.",severability
"Severability. It is the desire and intent of the parties hereto that the provisions of this Agreement be enforced to the fullest extent permissible under the laws and public policies applied in each jurisdiction in which enforcement is sought. Accordingly, if any particular provision of this Agreement shall be adjudicated by a court of competent jurisdiction to be invalid, prohibited or unenforceable for any reason, such provision, as to such jurisdiction, shall be ineffective, without invalidating the remaining provisions of this Agreement or affecting the validity or enforceability of this Agreement or affecting the validity or enforceability of such provision in any other jurisdiction. Notwithstanding the foregoing, if such provision could be more narrowly drawn so as not to be invalid, prohibited or unenforceable in such jurisdiction, it shall, as to such jurisdiction, be so narrowly drawn, without invalidating the remaining provisions of this Agreement or affecting the validity or enforceability of such provision in any other jurisdiction.",severability
"Severability. The provisions of this Agreement are severable, and if any one clause or provision hereof shall be held invalid or unenforceable in whole or in part in any jurisdiction, then such invalidity or unenforceability shall affect only such clause or provision, or part thereof, in such jurisdiction, and shall not in any manner affect such clause or provision in any other jurisdiction, or any other clause or provision of this Agreement in any jurisdiction.",severability
"Severability. If any term, provision, covenant or restriction of this Agreement is held by a court of competent jurisdiction or other authority to be invalid, void or unenforceable, the remainder of the terms, provisions, covenants and restrictions of this Agreement shall remain in full force and effect and shall in no way be affected, impaired or invalidated; provided, however, that notwithstanding anything in this Agreement to the contrary, if any such term, provision, covenant or restriction is held by such court or authority to be invalid, void or unenforceable and the Board of Directors of the Company determines in its good faith judgment that severing the invalid language from this Agreement would adversely affect the purpose or effect of this Agreement, the right of redemption set forth in Section 23 hereof shall be reinstated and shall not expire until the Close of Business on the tenth day following the date of such determination by the Board of Directors.",severability
"Severability. Any term or provision of this Agreement that is invalid or unenforceable in any situation in any jurisdiction shall not affect the validity or enforceability of the remaining terms and provisions hereof or the validity or enforceability of the offending term or provision in any other situation or in any other jurisdiction. If the final judgment of a court of competent jurisdiction declares that any term or provision hereof is invalid or unenforceable, the parties hereto agree that the court making such determination shall have the power to limit the term or provision, to delete specific words or phrases, or to replace any invalid or unenforceable term or provision with a term or provision that is valid and enforceable and that comes closest to expressing the intention of the invalid or unenforceable term or provision, and this Agreement shall be enforceable as so modified. In the event such court does not exercise the power granted to it in the prior sentence, the parties hereto agree to replace such invalid or unenforceable term or provision with a valid and enforceable term or provision that will achieve, to the extent possible, the economic, business and other purposes of such invalid or unenforceable term.",severability
"Severability. Every provision of this Agreement is intended to be severable. If any term or provision hereof is illegal or invalid for any reason whatsoever, such illegality or invalidity shall not affect the validity or legality of the remainder of this Agreement.",severability
"Severability. If any term or provision of this Agreement is invalid, illegal or unenforceable in any jurisdiction, such invalidity, illegality or unenforceability shall not affect any other term or provision of this Agreement or invalidate or render unenforceable such term or provision in any other jurisdiction. Upon such determination that any term or other provision is invalid, illegal or unenforceable, the parties hereto shall negotiate in good faith to modify this Agreement so as to effect the original intent of the parties as closely as possible in a mutually acceptable manner in order that the transactions contemplated hereby be consummated as originally contemplated to the greatest extent possible.",severability
"Severability. Should any part of this Agreement be held invalid by a court decision, statute, rule or otherwise, the remainder of this Agreement shall not be affected thereby. This Agreement shall be binding upon and shall inure to the benefit of the parties hereto and their respective successors.",severability
"Severability. The invalidity or unenforceability of any particular provision of this Agreement shall not affect the other provisions hereof, and this Agreement shall be construed in all respects as if such invalid or unenforceable provisions were omitted.",severability
"Severability. In the event any provision of this Agreement is determined to be void or unenforceable, such determination shall not affect the remainder of this Agreement, which shall continue to be in force.",severability
"Severability. In case any provision contained in this Agreement should be invalid, illegal or unenforceable in any respect, the validity, legality and enforceability of the remaining provisions contained herein shall not in any way be affected or impaired thereby.",severability
"Severability. The provisions of this Agreement are severable and if any one or more provisions are determined to be illegal or otherwise unenforceable, in whole or in part, the remaining provisions shall nevertheless be binding and enforceable.",severability
"Severability. In case any one or more of the provisions in this Indenture or in the Notes shall be held invalid, illegal or unenforceable, in any respect for any reason, the validity, legality and enforceability of any such provision in every other respect and of the remaining provisions shall not in any way be affected or impaired thereby, it being intended that all of the provisions hereof shall be enforceable to the full extent permitted by law.",severability
"Severability. In the event that any one or more of the provisions of this Agreement shall be or become invalid, illegal or unenforceable in any respect, the validity, legality and enforceability of the remaining provisions of this Agreement shall not be affected thereby.",severability
"Severability. If any one or more of the covenants, agreements, provisions or terms of this Agreement shall be for any reason whatsoever held invalid, then such covenants, agreements, provisions or terms shall be deemed severable from the remaining covenants, agreements, provisions or terms of this Agreement and shall in no way affect the validity or enforceability of the other covenants, agreements, provisions or terms of this Agreement.",severability
"Severability. If any provision of this Agreement is held to be illegal, invalid or unenforceable under present or future laws effective during the term hereof, such provision shall be fully severable and this Agreement shall be construed and enforced as if such illegal, invalid or unenforceable provision never comprised a part hereof; and the remaining provisions hereof shall remain in full force and effect and shall not be affected by the illegal, invalid or unenforceable provision or by its severance herefrom. Furthermore, in lieu of such illegal, invalid or unenforceable provision, there shall be added automatically as part of this Agreement a provision as similar in its terms to such illegal, invalid or unenforceable provision as may be possible and be legal, valid and enforceable.",severability
"Severability. If any provision of this Agreement shall be held to be invalid, illegal or unenforceable for any reason whatsoever, (a) the validity, legality and enforceability of the remaining provisions of the Agreement (including without limitation, all portions of any paragraphs of this Agreement containing any such provision held to be invalid, illegal or unenforceable, that are not themselves invalid, illegal or unenforceable) shall not in any way be affected or impaired thereby; and (b) to the fullest extent possible, the provisions of this Agreement (including, without limitation, all portions of any paragraph of this Agreement containing any such provision held to be invalid, illegal or unenforceable, that are not themselves invalid, illegal or unenforceable) shall be construed so as to give effect to the intent manifested by the provision held invalid, illegal or unenforceable and to give effect to Section 14 hereof.",severability
"Severability. If any provision of this Agreement shall be held to be invalid or unenforceable for any reason, the remaining provisions shall continue to be valid and enforceable. If a court finds that any provision of this Agreement is invalid or unenforceable, but that by limiting such provision it would become valid and enforceable, then such provision shall be deemed to be written, construed, and enforced as so limited.",severability
Severability. The invalidity or unenforceability of any provision hereof shall in no way affect the validity or enforceability of any other provision.,severability
"Severability. In the event that any court of competent jurisdiction shall determine that any provision, or any portion thereof, contained in this Agreement shall be unreasonable or unenforceable in any respect, then such provision shall be deemed limited to the extent that such court deems it reasonable and enforceable, and as so limited shall remain in full force and effect. In the event that such court shall deem any such provision, or portion thereof, wholly unenforceable, the remaining provisions of this Agreement shall nevertheless remain in full force and effect.",severability
"Severability. Wherever possible, each provision of this Amendment shall be interpreted in such a manner as to be effective and valid under applicable law, but if any provision of this Amendment shall be prohibited by or invalid under applicable law, such provision shall be ineffective to the extent of such prohibition or invalidity, without invalidating the remainder of such provision or the remaining provisions of this Amendment.",severability
Severability. The illegality or unenforceability of any provision of this Agreement or any instrument or agreement required hereunder shall not in any way affect or impair the legality or enforceability of the remaining provisions of this Agreement or any instrument or agreement required hereunder.,severability
"Severability. If any provision of this Agreement is held to be illegal, invalid or unenforceable under any present or future Law, and if the rights or obligations of either Party under this Agreement will not be materially and adversely affected thereby, (a) such provision shall be fully severable, (b) this Agreement shall be construed and enforced as if such illegal, invalid or unenforceable provision had never comprised a part hereof, (c) the remaining provisions of this Agreement shall remain in full force and effect and shall not be affected by the illegal, invalid or unenforceable provision or by its severance herefrom and (d) in lieu of such illegal, invalid or unenforceable provision, there shall be added automatically as a part of this Agreement a legal, valid and enforceable provision as similar in terms to such illegal, invalid or unenforceable provision as may be possible and reasonably acceptable to the Parties.",severability
"Severability. The invalidity or unenforceability of any provisions of this Agreement in any jurisdiction shall not affect the validity, legality or enforceability of the remainder of this Agreement in such jurisdiction or the validity, legality or enforceability of any provision of this Agreement in any other jurisdiction, it being intended that all rights and obligations of the parties hereunder shall be enforceable to the fullest extent permitted by law.",severability
"Severability. If any provision of this Agreement shall be held or made invalid by a court decision or applicable law, the remainder of the Agreement shall not be affected adversely and shall remain in full force and effect.",severability
"Severability. If any provision hereof is invalid and unenforceable in any jurisdiction, then, to the fullest extent permitted by law, (i) the other provisions hereof shall remain in full force and effect in such jurisdiction and shall be liberally construed in order to carry out the intentions of the parties hereto as nearly as may be possible and (ii) the invalidity or unenforceability of any provision hereof in any jurisdiction shall not affect the validity or enforceability of such provision in any other jurisdiction.",severability
"Severability. If any term, covenant, condition or provision of this Contract is held by a court of competent jurisdiction to be invalid, void, or unenforceable, the remainder of the provisions hereof shall remain in full force and effect and shall in no way be affected, impaired or invalidated thereby.",severability
"Severability. In the event that one or several of the provisions of this Agreement are found to be invalid, illegal or unenforceable in any aspect in accordance with any laws or regulations, the validity, legality or enforceability of the remaining provisions of this Agreement shall not be affected or compromised in any respect. The Parties shall strive in good faith to replace such invalid, illegal or unenforceable provisions with effective provisions that accomplish to the greatest extent permitted by law and the intentions of the Parties, and the economic effect of such effective provisions shall be as close as possible to the economic effect of those invalid, illegal or unenforceable provisions.",severability
"Severability. If any term, provision, covenant, or condition of this Agreement, or the application thereof to any party or circumstance, shall be held to be invalid or unenforceable (in whole or in part) for any reason, the remaining terms, provisions, covenants, and conditions hereof shall continue in full force and effect as if this Agreement had been executed with the invalid or unenforceable portion eliminated, so long as this Agreement as so modified continues to express, without material change, the original intentions of the parties as to the subject matter of this Agreement and the deletion of such portion of this Agreement will not substantially impair the respective benefits or expectations of the parties. The parties shall endeavor to engage in good faith negotiations to replace any invalid or unenforceable term, provision, covenant or condition with a valid or enforceable term, provision, covenant or condition, the economic effect of which comes as close as possible to that of the invalid or unenforceable term, provision, covenant or condition.",severability
"Severability. If any provision of this Agreement or the application of any such provision to any party or circumstances shall be determined by any court of competent jurisdiction to be invalid and unenforceable to any extent, the remainder of this Agreement or the application of such provision to such person or circumstances other than those to which it is so determined to be invalid and unenforceable, shall not be affected thereby, and each provision hereof shall be validated and shall be enforced to the fullest extent permitted by law.",severability
"Severability. The provisions of this Agreement are independent of and severable from each other, and no provision shall be affected or rendered invalid or unenforceable by virtue of the fact that for any reason any other or others of them may be invalid or unenforceable in whole or in part.",severability
"Severability. Any provision of this Agreement held to be invalid, illegal or unenforceable in any jurisdiction shall, as to such jurisdiction, be ineffective to the extent of such invalidity, illegality or unenforceability without affecting the validity, legality and enforceability of the remaining provisions hereof; and the invalidity of a particular provision in a particular jurisdiction shall not invalidate such provision in any other jurisdiction. The parties shall endeavor in good-faith negotiations to replace the invalid, illegal or unenforceable provisions with valid provisions the economic effect of which comes as close as possible to that of the invalid, illegal or unenforceable provisions.",severability
