clause_text,clause_type
"Marketing and Publicity. Partner NOC shall: (a) on a reasonable basis, serve as a product reference for the Software and other cPanel products and services and to work with cPanel to develop a written “informative source story” concerning the Software and other cPanel products and services for public distribution; (b) issue a mutually approved press-release concerning the parties’ business dealings on the Partner NOC’s website and via other mutually approved means of distribution, such press release to include information about the nature of the parties’ business arrangement; and (c) subject to Section 8.2 and in a manner approved by cPanel, feature the cPanel logo and other cPanel Trademarks prominently on the Partner NOC’s web site in relation with Software and other cPanel products and services featured by Partner NOC on its web site.",marketing
"Marketing and Publicity. 7.1 The Parties shall conduct marketing and advertising activities in relation to the Goods, as mutually agreed. Such activities may be through various channels such as social media channels, websites or blogs.",marketing
Marketing and Publicity. 20.1 Each CPU agrees to work together to market the Programme effectively in line with their normal procedures and in accordance with the following provisions of this Clause (20).,marketing
"Marketing and Publicity. You hereby grants us a limited, revokable, non-exclusive, non-transferable, royalty-free license, to use your trade name, logos and trademarks in our advertising, marketing and promotional materials and activities including on our websites and social media sites, and in presentations, case studies, trade show materials, and other advertising, marketing and promotional media and collateral, during the term of this Agreement (including any extensions and renewals hereof) including to be publicly named as a client of RedFox (i.e. we can name you and display your logo as a user of the RedFox Software).",marketing
"Marketing and Publicity. Except as otherwise provided in this Agreement, neither Party shall advertise or otherwise use the corporate name, trade name, fictitious business name, trademarks, service marks, and/or symbols of the other without its prior express written consent.",marketing
"Marketing and Publicity. During the Term, Baker Hughes shall not (a) authorize or otherwise participate in any publicity or public statement that disparages or otherwise has an adverse impact on the GE Digital Offerings, or (b) authorize or otherwise participate in any publicity or public statement promoting the use or adoption of a third party product or service competitive with the GE Digital Offerings or any business relationship relating thereto, provided that, with respect to the foregoing subsection (b), Baker Hughes may participate in promotional activities and events involving Baker Hughes Customers that use an offering that is competitive with a GE Digital Offering.",marketing
"Marketing and Publicity. Except as otherwise expressly provided in this Agreement, You and Blue Prism shall not, and shall not authorize, assist or permit another party to originate or produce, any written publicity, news release, marketing collateral or other publication or public announcement, relating to this Agreement, Your participation in the Program, or the other party’s products or services without the prior written approval of the other party. You shall submit all collateral containing any references to Blue Prism, the Program, any Blue Prism Products and/or any of Blue Prism’s Marks to Blue Prism for review and approval before release. Notwithstanding the above, during the term of this Agreement, Blue Prism may use Your name and logo in any list of TAP Partners without prior approval.",marketing
"Marketing and Publicity. Neither party will make any statement (whether oral or in writing) in any press release, external advertising, marketing or promotion materials regarding the other party or its services unless: (a) it has received the express written consent of the other party, which will not be unreasonably withheld; or (b) it is required to do so by law. However, Spotify shall have the right to market, advertise and promote the Authorised Content via any of Spotify’s marketing/advertising channels used from time to time, such as but not limited to television, radio, print and the Internet, in the customary manner employed by Spotify for comparable content. For the avoidance of doubt, to the extent the Authorised Content contains any embedded advertising or sponsorships, such advertising and/or sponsorships may not reference or infer that the Authorised Content is sponsored by Spotify (unless Spotify actually is sponsoring the Authorised Content, in which case such sponsorship messaging must be approved by Spotify in advance).",marketing
"Marketing and Publicity. Contractor will not use Gogo’s or United’s logotypes, trade names, trademarks, service marks, or other proprietary marks or words, in any public statements, press releases, advertising or promotional materials with [***]=[CONFIDENTIAL PORTION HAS BEEN OMITTED BECAUSE IT (I) IS NOT MATERIAL AND (II) WOULD BE COMPETITIVELY HARMFUL IF PUBLICLY DISCLOSED] respect to the Wi-Fi Services or this Amendment without the respective party’s consent, except where a specific use has been approved in advance and in writing (e-mail will constitute a writing for this purpose).",marketing
"Marketing and Publicity. Subject to Appendix A, Section 10.Q. of DIR Contract No. DIR‐ TSO‐4342:",marketing
"Marketing and Publicity. 7.1 Posters, signs and advertising material‌ The Hirer must not, without prior approval of the Town, display any posters, signs or advertising materials in:",marketing
"Marketing and Publicity. 5.01 In order to properly implement and promote the Program, the Parties shall collaboratively develop a marketing plan and all marketing and publicity materials for the Program (“Marketing Materials”). The individuals listed in Appendix A as each Party’s Marketing and Communication point-of-contact shall serve as their respective Party’s lead representative for all marketing-related matters.",marketing
"Marketing and Publicity. Any use of Equinox Media’s name, any Equinox Media trademark, logo or other proprietary information (including the Equinox+ brand name or any trademarks of Equinox Media's affiliates and licensors) (“Equinox Media Marks”), will be subject to Equinox Media’s prior written approval in each instance. Equinox Media reserves the right to provide Customer with commercial marketing guidelines for such uses (which may be updated from time to time in Equinox Media’s discretion) (“Commercial Marketing Guidelines”), and in such case Customer will be permitted to use the Equinox Media Marks in strict compliance with the Commercial Marketing Guidelines and any additional instructions or guidelines that Customer receives from Equinox Media from time to time. Customer may not use any Equinox Media imagery or marketing collateral (“Equinox Media Material”) unless such Equinox Media Material is provided to Customer by Equinox Media specifically for such use, and any such uses shall comply with all instructions and requirements provided by Equinox Media from time to time. Customer may not make any use of the Equinox Media Marks for purposes other than marketing or promoting the Product and Services consistent with this Section, or make any modifications to Equinox Media Material, without Equinox Media’s express prior written approval in each instance, which may be granted or denied by Equinox Media in its sole discretion. Customer agrees that Equinox Media may use Customer’s name, trademarks, logos and other branding features in connection with marketing-related communications and may reference Customer in partner listings. Customer acknowledges that failure to adhere to these requirements constitutes a material breach of this Agreement, and may constitute a violation of trademark, copyright, unfair competition, false advertising, and related laws.",marketing
Marketing and Publicity. 17.1.6.1 THE PROVIDER will comply with written requests by THE YPLA to display the 2007/13 European Social Fund logos and emblems on any materials relating to funding by the ESF. THE YPLA will make available to THE PROVIDER all relevant 2007/13 European Social Fund logos and emblems.,marketing
"Marketing and Publicity. The Company shall use reasonable efforts to include at least a pre-approved one-sentence mention of Zone Venture Group (""Zone"") as the Company's first and continuing institutional investor in each Company press release so long as Zone holds any Conversion Shares and where such mention is reasonably relevant. The covenant described in this section shall expire upon the earlier of the Company's initial public offering or a Change of Control.",marketing
"Marketing and Publicity. The parties may agree to marketing activities and approved uses as set out in the Application Submission Process, or upon mutual written agreement, which shall be set out separately and incorporated into this Agreement by reference. Developer may issue press releases announcing the availability of its Applications through the Program after the receipt of Application Authorization, but may not issue any other press releases, publicity or information relating to this Agreement without the prior written approval of HPE, unless required by law. Developer shall have no right to use any HPE trademarks, service marks or any logos, except as expressly set forth in writing by HPE.",marketing
"Marketing and Publicity. Midpen Media will provide marketing and publicity of City programs, including, but not limited to, television and digital signage announcements. The City will augment this publicity as needed.",marketing
"Marketing and Publicity. MCSP will assist Infinite in the design and implementation of a marketing program for Infinite's provision of Internet Services to third parties. Such program shall include, but not be limited to, (i) Infinite's ability to resell MCSP's Internet Services, (ii) cooperating on mutually beneficial hosting and co-location remarketing programs and (iii) cooperation on international co-location facilities agreements. Other than (a) identifying MCSP to Eligible Participants as Infinite's Internet Service provider, and (b) any mutually approved joint marketing programs, neither party shall publicize the existence of this Agreement without the written consent of the other, except as may be required by applicable law, regulation, or government order. Neither party may use the name, logo, trademarks, service marks or other proprietary identifying symbols of the other party in any advertising, signage, marketing materials, brochures or any other materials in any medium without the other party's express advance written consent. Any such permitted use shall be only within guidelines provided by such party. Neither party shall issue any press release, announcement or public statement with respect to this Agreement or the other party without the other party's express advance written consent. Any breach of this Section shall be a material breach of this Agreement constituting cause for termination.",marketing
"Marketing and Publicity. 8.1. The Company will announce the Artist(s) performance(s) after the execution of this Agreement. Unless otherwise agreed, all announcements are strictly embargoed until this time.",marketing
"Marketing and Publicity. Licensee will be solely responsible for developing sales brochures, presentations and any other marketing materials related to the Licensed Products. Licensor will provide Licensee with such information on the Licensed Products and the Licensed Technologies as is necessary to develop and market the Licensed Products. Neither party will make any warranty or representation concerning the other party or its products except as authorized in this Agreement or otherwise in writing by such other party. Each party will submit all press releases, advertising, printed material and any other marketing information, printed or otherwise distributed, that refer to the other party or its products, for approval by such other party in advance of any distribution, which approval such other party will not unreasonably withhold.",marketing
"Marketing and Publicity. MoPub shall have the right to and You hereby grant MoPub a non-exclusive, royalty-free, worldwide, fully paid-up license under all of Your applicable rights to use and display Your name, trademarks, trade names, service marks and/or logos as well as those of the applications in the Publisher Network in customer lists, website listings of customers, presentations, marketing materials, case studies, blog posts and other marketing-related activities.",marketing
Marketing and Publicity. Neither party may make any public statement regarding the Agreement without the other’s written approval except as described in this Section 6 (Marketing and Publicity):,marketing
Marketing and Publicity. 22.1 The Recipient must not engage in any misleading or deceitful marketing practices or do anything that may damage the reputation of the Minister or bring the Minister into disrepute.,marketing
Marketing and Publicity. 182. The Council believes the targets for recycling and composting can only be achieved by raising the general public's awareness of the service as well as participation and presentation rates. Amendments to the service need to be widely publicised and effectively communicated to Householders to avoid confusion and encourage regular presentation of recycled materials. The Council will make arrangements for the marketing and promotion of the service.,marketing
"Marketing and Publicity. With the prior approval of the other party, which approval will not be unreasonably withheld or delayed, each party may:",marketing
"Marketing and Publicity. The UWE Bristol – ACE Collaboration will be publicised by a joint press release agreed between both Parties and released on signing of this memorandum. The parties will agree a shared communications approach for relevant activity. Both parties will inform the other prior of any sensitive messages emerging that might impact on the other organisation. This memorandum of understanding is not intended to create any legally binding obligation upon any of the Parties, does not commit any Party to provide any funding or support to projects outlined above and shall not interfere with the discharge of their ordinary functions and duties in particular those as prescribed by law. The parties enter into the MOU intending to honour all their obligations. No Party shall have any liability to or obligation in respect of any project or any other Party under this memorandum of understanding. Should this agreement need to be substantially altered then such amendments must be agreed in writing between both Parties. Any dispute arising from the interpretation or implementation of this MOU shall be resolved amicably and expeditiously by consultation or negotiation between the Parties. for and on behalf of the University of the West of England, Bristol ……………………………………………………………………………….. Authorised Signatory ……………………………………………………………………………….. Print name and position for and on behalf of Arts Council England …………………………………………………………………………….. Authorised Signatory ……………………………………………………………………………. Print name and position There are a number of areas where it is felt that collaboration between these two organisations can lead to mutual benefit. These include:  A key element of Arts Council England’s work is to support place making and that everyone has the opportunity to experience and to be inspired by the arts, museums and libraries (strategic goal 2).  Supports the belief that one of the key future drivers of the arts and cultural industries in England is through partnership between Arts Council, higher education institutions (HEIs) and arts and cultural organisations. The arts, museums and libraries are resilient and environmentally sustainable (strategic goal 3). Mutual commitment to place making in the creative city.  Culture, creative communities and the creative industries make a considerable contribution to Bristol as an attractive place to study and work. This supports UWE Bristol to attract and retain high calibre students and staff.  A vibrant creative city with a growing crea...",marketing
"Marketing and Publicity. Without obtaining prior written consent, no party may use the other party’s name, trademarks, logos and/or service marks without complying with the other party’s requirements for such use.",marketing
"Marketing and Publicity. 9.1 The Board shall agree from time to time on advertising and marketing policy, strategy and budgets and shall work together to achieve the policy within agreed budgets and shall not market or otherwise advertise the Project except in accordance with previously agreed policies.",marketing
"Marketing and Publicity. Any press release, marketing materials, publicity or other public statement by SCN concerning this Agreement or the Technology Services provided pursuant hereto or which incorporates or utilizes ACC’s logo or image, shall be submitted for review and approval by the Executive Director, which approval shall not be unreasonably withheld, prior to publication, use or dissemination. Notwithstanding the above, SCN shall not imply nor make any representation, oral or written, which asserts or implies any endorsement of SCN by ANAHEIM.",marketing
"Marketing and Publicity. LevelOps may include Company’s name and logo (in compliance with the Company’s style guideline) in descriptions of LevelOps’s partners in its marketing materials and on the LevelOps website. LevelOps acknowledges that, as between the parties, Company owns all right, title and interest in and to Company’s name and logo. Unless otherwise expressly permitted pursuant to a Service Order, neither party will make any public statement about this Agreement or any Service Order(s) without the other party’s prior written agreement (email sufficing).",marketing
"Marketing and Publicity. SEVENTH CLAUSE: The parties agree that THE OPERATOR shall be exclusively responsible for all the expenses that it incurs to install the whole System. EIGHTH CLAUSE: THE OPERATOR assumes towards THE LOTTERY the responsibility of paying the prizes. Nevertheless, it shall be able to make contractual agreements with third parties in order to facilitate and to regulate the responsibility that derives from the marketing, collection and payment of prizes; by no means shall THE OPERATOR be able to avoid its responsibility of assuming the economic load of the prizes. THE LOTTERY by no means, shall be responsible for THE OPERATOR'S non-fulfillment in the payment of the referred prizes. NINTH CLAUSE: THE LOTTERY agrees to allow the use of its name, logo, emblem, distinguishing characteristics or any other characteristic that identifies it, in the instruments THE OPERATOR generally carries out in function of the object of this contract, doing so through the most suitable media for the optimization of the marketing of its games and products, by no means committing THE LOTTERY in any way. In the same way THE OPERATOR shall proceed through the same means to enhance the institutional image of THE LOTTERY as generator of social benefits and of charity. TENTH CLAUSE: The workers in service of each of the parties are of the exclusive responsibility of each one of them, therefore the other party is excluded from any payment or compensation related to the aforementioned workers.",marketing
"Marketing and Publicity. 6.1 You must obtain Our prior approval for all advertising, signs or publicity proposed to be used at the Venue for the Event. Any advertisements for the Event in the form of illegal or unauthorised flyposters at or outside the Venue may be removed. You will reimburse Us for all liabilities that We incur arising out of the use of any flyposters, including (but not limited to) any prosecution by Bristol City Council or other applicable authority.",marketing
Marketing and Publicity. 5.1 Market Name,marketing
"Marketing and Publicity. 13.1 All publicity and marketing materials to be used by a Party to market a Programme, including providing details in a Party’s prospectus, and/or which refer to the other Party or contain any of the logos, trade marks or other intellectual property of the other Party, shall be submitted to the other Party for prior written approval. All such materials shall be accurate and shall not contain inappropriate or misleading comparisons with other third party programmes, derogatory statements about third parties, misleading statements or advice about recognition of awards and/or statements that could reasonably bring either of the Parties into disrepute.",marketing
Marketing and Publicity a) The Parties agree to discuss and agree upon appropriate promotion of the activities undertaken collaboratively under this MOU.,marketing
Marketing and Publicity ,marketing
