clause_text,clause_type
Construction. This Agreement and the option evidenced hereby are made and granted pursuant to the Plan and are in all respects limited by and subject to the terms of the Plan. All decisions of the Plan Administrator with respect to any question or issue arising under the Plan or this Agreement shall be conclusive and binding on all persons having an interest in this option.,construction
"Construction. Captions and titles contained herein are for convenience only and shall not affect the meaning or interpretation of any provision of this Agreement. Except when otherwise indicated by the context, the singular shall include the plural and the plural shall include the singular. Use of the term “or” is not intended to be exclusive, unless the context clearly requires otherwise.",construction
"Construction. This Agreement shall be deemed drafted equally by both the Parties. Its language shall be construed as a whole and according to its fair meaning. Any presumption or principle that the language is to be construed against any Party shall not apply. The headings in this Agreement are only for convenience and are not intended to affect construction or interpretation. Any references to paragraphs, subparagraphs, sections or subsections are to those parts of this Agreement, unless the context clearly indicates to the contrary. Also, unless the context clearly indicates to the contrary, (i) the plural includes the singular and the singular includes the plural; (ii) “and” and “or” are each used both conjunctively and disjunctively; (iii) “any,” “all,” “each,” or “every” means “any and all,” and “each and every”; (iv) “includes” and “including” are each “without limitation”; (v) “herein,” “hereof,” “hereunder” and other similar compounds of the word “here” refer to the entire Agreement and not to any particular paragraph, subparagraph, section or subsection; and (vi) all pronouns and any variations thereof shall be deemed to refer to the masculine, feminine, neuter, singular or plural as the identity of the entities or persons referred to may require.",construction
"Construction. Where specific language is used to clarify by example a general statement contained herein, such specific language shall not be deemed to modify, limit or restrict in any manner the construction of the general statement to which it relates. The language used in this Agreement shall be deemed to be the language chosen by the parties to express their mutual intent, and no rule of strict construction shall be applied against any party.",construction
Construction. The provisions of this Agreement shall be construed and interpreted in accordance with the laws of the State of Delaware.,construction
"Construction. Unless the context otherwise requires, when used herein, the singular shall be deemed to include the plural, the plural shall be deemed to include each of the singular, and pronouns of one or no gender shall be deemed to include the equivalent pronoun of the other or no gender.",construction
"Construction. Whenever the singular number is used in this Agreement and when required by the context, the same shall include the plural and vice versa, and the masculine gender shall include the feminine and neuter genders and vice versa.",construction
"Construction. Each party acknowledges that its legal counsel participated in the preparation of this Agreement and, therefore, stipulates that the rule of construction that ambiguities are to be resolved against the drafting party shall not be applied in the interpretation of this Agreement to favor any party against the other.",construction
"Construction. In this Agreement, unless the context otherwise requires:",construction
"Construction. Every covenant, term and provision of this Agreement shall be construed simply according to its fair meaning and not strictly for or against any Partner.",construction
Construction. The headings and captions of this Agreement are provided for convenience only and are intended to have no effect in construing or interpreting this Agreement. The language in all parts of this Agreement shall be in all cases construed according to its fair meaning and not strictly for or against the Company or Executive.,construction
"Construction. Unless the context requires otherwise: (a) any pronoun used in this Agreement shall include the corresponding masculine, feminine or neuter forms, and the singular form of nouns, pronouns and verbs shall include the plural and vice versa; (b) references to Articles and Sections refer to Articles and Sections of this Agreement; and (c) the term “include” or “includes” means includes, without limitation, and “including” means including, without limitation.",construction
"Construction. Unless the context of this Agreement or any other Loan Document clearly requires otherwise, references to the plural include the singular, references to the singular include the plural, the terms “includes” and “including” are not limiting, and the term “or” has, except where otherwise indicated, the inclusive meaning represented by the phrase “and/or.” The words “hereof,” “herein,” “hereby,” “hereunder,” and similar terms in this Agreement or any other Loan Document refer to this Agreement or such other Loan Document, as the case may be, as a whole and not to any particular provision of this Agreement or such other Loan Document, as the case may be. Section, subsection, clause, schedule, and exhibit references herein are to this Agreement unless otherwise specified. Any reference in this Agreement or in any other Loan Document to any agreement, instrument, or document shall include all alterations, amendments, changes, extensions, modifications, renewals, replacements, substitutions, joinders, and supplements, thereto and thereof, as applicable (subject to any restrictions on such alterations, amendments, changes, extensions, modifications, renewals, replacements, substitutions, joinders, and supplements set forth herein). The words “asset” and “property” shall be construed to have the same meaning and effect and to refer to any and all tangible and intangible assets and properties, including cash, securities, accounts, and contract rights. Any reference herein or in any other Loan Document to the satisfaction or repayment in full of the Obligations shall mean the repayment in full in cash (or, in the case of Letters of Credit or Bank Products, providing Letter of Credit Collateralization) of all Obligations other than unasserted contingent indemnification Obligations and other than any Bank Product Obligations that, at such time, are allowed by the applicable Bank Product Provider to remain outstanding and that are not required by the provisions of this Agreement to be repaid or cash collateralized. Any reference herein to any Person shall be construed to include such Person’s successors and assigns. Any requirement of a writing contained herein or in any other Loan Document shall be satisfied by the transmission of a Record.",construction
"Construction. Unless the context of this Agreement or any other Loan Document clearly requires otherwise, references to the plural include the singular, references to the singular include the plural, the term ""including"" is not limiting, and the term ""or"" has, except where otherwise indicated, the inclusive meaning represented by the phrase ""and/or."" The words ""hereof,"" ""herein,"" ""hereby,"" ""hereunder,"" and similar terms in this Agreement or any other Loan Document refer to this Agreement or such other Loan Document, as the case may be, as a whole and not to any particular provision of this Agreement or such other Loan Document, as the case may be. Section, subsection, clause, schedule, and exhibit references herein are to this Agreement unless otherwise specified. Any reference in this Agreement or in the other Loan Documents to any agreement, instrument, or document shall include all alterations, amendments, changes, extensions, modifications, renewals, replacements, substitutions, joinders, and supplements, thereto and thereof, as applicable (subject to any restrictions on such alterations, amendments, changes, extensions, modifications, renewals, replacements, substitutions, joinders, and supplements set forth herein). Any reference herein to any Person shall be construed to include such Person's successors and assigns. Any requirement of a writing contained herein or in the other Loan Documents shall be satisfied by the transmission of a Record and any Record transmitted shall constitute a representation and warranty as to the accuracy and completeness of the information contained therein.",construction
"Construction. The language used in this Agreement will be deemed to be the language chosen by the parties to express their mutual intent, and no rules of strict construction will be applied against any party. No specific representation or warranty shall limit the generality or applicability of a more general representation or warranty. Each and every reference to share prices, shares of Common Stock and any other numbers in this Agreement that relate to the Common Stock shall be automatically adjusted for any stock splits, stock dividends, stock combinations, recapitalizations or other similar transactions that occur with respect to the Common Stock after the date of this Agreement. Notwithstanding anything in this Agreement to the contrary, for the avoidance of doubt, nothing contained herein shall constitute a representation or warranty against, or a prohibition of, any actions with respect to the borrowing of, arrangement to borrow, identification of the availability of, and/or securing of, securities of the Company in order for such Buyer (or its broker or other financial representative) to effect short sales or similar transactions in the future.",construction
"Construction. Each party and his or its counsel have reviewed this Agreement and have been provided the opportunity to revise this Agreement and accordingly, the normal rule of construction to the effect that any ambiguities are to be resolved against the drafting party shall not be employed in the interpretation of this Agreement. Instead, the language of all parts of this Agreement shall be construed as a whole, and according to its fair meaning, and not strictly for or against either party.",construction
"Construction. Wherever possible, each provision of this Agreement shall be interpreted in such manner as to be effective and valid under applicable law, but if any provision of this Agreement shall be prohibited by or invalid under applicable law, such provision shall be ineffective only to the extent of such prohibition or invalidity without invalidating the remainder of such provision or the remaining provisions of this Agreement.",construction
"Construction. The language in all parts of this Agreement shall in all cases be construed simply, according to its fair meaning, and not strictly for or against any of the parties hereto. Without limitation, there shall be no presumption against any party on the ground that such party was responsible for drafting this Agreement or any part thereof.",construction
"Construction. The language used in this Agreement will be deemed to be the language chosen by the Parties to express their mutual intent, and no rule of strict construction shall be applied against any Party. Any reference to any federal, state, local, or foreign statute or law shall be deemed also to refer to all rules and regulations promulgated thereunder, unless the context requires otherwise. Nothing in the Disclosure Schedule shall be deemed adequate to disclose an exception to a representation or warranty made herein unless the Disclosure Schedule identifies the exception with reasonable particularity and describes the relevant facts in reasonable detail. The Parties intend that each representation, warranty, and covenant contained herein shall have independent significance. If any Party has breached any representation, warranty, or covenant contained herein in any respect, the fact that there exists another representation, warranty, or covenant relating to the same subject matter (regardless of the relative levels of specificity) which the Party has not breached shall not detract from or mitigate the fact that the Party is in breach of the first representation, warranty, or covenant.",construction
"Construction. The parties acknowledge that this Agreement is the result of arm’s-length negotiations between sophisticated parties, each afforded representation by legal counsel. Each and every provision of this Agreement shall be construed as though both parties participated equally in the drafting of the same, and any rule of construction that a document shall be construed against the drafting party shall not be applicable to this Agreement.",construction
"Construction. The language used in this Agreement will be deemed to be the language chosen by the parties to express their mutual intent, and no rule of strict construction will be applied against any party. Any reference to any federal, state, local or foreign statute or law will be deemed also to refer to all rules and regulations promulgated thereunder, unless the context requires otherwise. The use of the word “including” in this Agreement means “including without limitation” and is intended by the parties to be by way of example rather than limitation.",construction
"Construction. Except where the context otherwise requires, wherever used, the singular shall include the plural, the plural the singular, the use of any gender shall be applicable to all genders and the word ""or"" is used in the inclusive sense (and/or). The captions of this Agreement are for convenience of reference only and in no way define, describe, extend or limit the scope or intent of this Agreement or the intent of any provision contained in this Agreement. The term ""including"" as used herein shall mean including, without limiting the generality of any description preceding such term. The language of this Agreement shall be deemed to be the language mutually chosen by the Parties and no rule of strict construction shall be applied against either Party hereto.",construction
"Construction. (a) In this Agreement, unless the contrary intention appears, a reference to:",construction
"Construction. Whenever the context requires, the gender of all words used in this Agreement includes the masculine, feminine and neuter. All references to Articles and Sections refer to articles and sections of this Agreement, and all references to Schedules are to Schedules attached hereto, each of which is made a part hereof for all purposes.",construction
Construction. This Agreement shall be governed by and construed and enforced in accordance with the laws of the State of New York without giving effect to the choice of law or conflict of laws principles.,construction
"Construction. References in this Agreement to ""this Agreement"" and the words ""herein,"" ""hereof,"" ""hereunder"" and similar terms include all Exhibits and Schedules appended hereto, including the Plan. This Agreement is entered into, and the Award evidenced hereby is granted, pursuant to the Plan and shall be governed by and construed in accordance with the Plan and the administrative interpretations adopted by the Committee thereunder. All decisions of the Committee upon questions regarding the Plan or this Agreement shall be conclusive. Unless otherwise expressly stated herein, in the event of any inconsistency between the terms of the Plan and this Agreement, the terms of the Plan shall control. The headings of the paragraphs of this Agreement have been included for convenience of reference only, are not to be considered a part hereof and shall in no way modify or restrict any of the terms or provisions hereof.",construction
"Construction. Unless the context of this Agreement or any other Loan Document clearly requires otherwise, references to the plural include the singular, references to the singular include the plural, the terms “includes” and “including” are not limiting, and the term “or” has, except where otherwise indicated, the inclusive meaning represented by the phrase “and/or.” The words “hereof,” “herein,” “hereby,” “hereunder,” and similar terms in this Agreement or any other Loan Document refer to this Agreement or such other Loan Document, as the case may be, as a whole and not to any particular provision of this Agreement or such other Loan Document, as the case may be. Section, subsection, clause, schedule, and exhibit references herein are to this Agreement unless otherwise specified. Any reference in this Agreement or in any other Loan Document to any agreement, instrument, or document shall include all alterations, amendments, changes, extensions, modifications, renewals, replacements, substitutions, joinders, and supplements, thereto and thereof, as applicable (subject to any restrictions on such alterations, amendments, changes, extensions, modifications, renewals, replacements, substitutions, joinders, and supplements set forth herein). The words “asset” and “property” shall be construed to have the same meaning and effect and to refer to any and all tangible and intangible assets and properties. Any reference herein or in any other Loan Document to the satisfaction, repayment, or payment in full of the Obligations shall mean (a) the payment or repayment in full in immediately available funds of (i) the principal amount of, and interest accrued and unpaid with respect to, all outstanding Loans, together with the payment of any premium applicable to the repayment of the Loans, (ii) all Lender Group Expenses that have accrued and are unpaid regardless of whether demand has been made therefor, and (iii) all fees or charges that have accrued hereunder or under any other Loan Document (including the Letter of Credit Fee and the Unused Line Fee) and are unpaid, (b) in the case of contingent reimbursement obligations with respect to Letters of Credit, providing Letter of Credit Collateralization, (c) in the case of obligations with respect to Bank Products (other than Hedge Obligations), providing Bank Product Collateralization, (d) the receipt by Agent of cash collateral in order to secure any other contingent Obligations for which a claim or demand for payment has been made...",construction
"Construction. Each party has cooperated in the drafting and preparation of this Agreement. Hence, in any construction to be made of this Agreement, the same shall not be construed against any party on the basis that the party was the drafter. The captions of this Agreement are not part of the provisions hereof and shall have no force or effect.",construction
Construction. Each Debtor and the Agent acknowledge that each of them has had the benefit of legal counsel of its own choice and has been afforded an opportunity to review this Agreement with its legal counsel and that this Agreement shall be construed as if jointly drafted by the Debtors and the Agent.,construction
"Construction. The language used in this Agreement will be deemed to be the language chosen by the parties to express their mutual intent, and no rules of strict construction will be applied against any party. Unless the context of this Agreement otherwise clearly requires, references to the plural include the singular, the singular the plural and the part the whole and ""or"" has the inclusive meaning represented by the phrase ""and/or"". Unless the context requires otherwise, (i) any definition of or reference to any agreement, instrument or other document herein shall be construed as referring to such agreement, instrument or other document as from time to time amended, supplemented or otherwise modified (subject to any restrictions on such amendments, supplements or modifications set forth herein), (ii) any reference herein to any Person shall be construed to include such Person's successors and assigns, (iii) the words ""herein"", ""hereof"" and ""hereunder"", and words of similar import, shall be construed to refer to this Agreement in its entirety and not to any particular provision hereof, and (iv) all references herein to Articles, Sections, Exhibits and Schedules shall be construed to refer to Articles and Sections of, and Exhibits and Schedules to, this Agreement.",construction
"Construction. Unless the context of this Agreement clearly requires otherwise, references to the plural include the singular, references to the singular include the plural, the term ""including"" is not limiting, and the term ""or"" has, except where otherwise indicated, the inclusive meaning represented by the phrase ""and/or."" The words ""hereof,"" ""herein,"" ""hereby,"" ""hereunder,"" and similar terms in this Agreement refer to this Agreement as a whole and not to any particular provision of this Agreement. An Event of Default shall ""continue"" or be ""continuing"" until such Event of Default has been waived in writing by Foothill. Section, subsection, clause, schedule, and exhibit references are to this Agreement unless otherwise specified. Any reference in this Agreement or in the Loan Documents to this Agreement or any of the Loan Documents shall include all alterations, amendments, changes, extensions, modifications, renewals, replacements, substitutions, and supplements, thereto and thereof, as applicable.",construction
"Construction. Except where the context otherwise requires, wherever used, the singular includes the plural, the plural the singular, the use of any gender shall be applicable to all genders and the word “or” is used in the inclusive sense (and/or). The captions of this Agreement are for convenience of reference only and in no way define, describe, extend or limit the scope or intent of this Agreement or the intent of any provision contained in this Agreement. The term “including” as used herein does not limit the generality of any description preceding such term. The language of this Agreement shall be deemed to be the language mutually chosen by the Parties and no rule of strict construction shall be applied against either Party. Unless otherwise specified or where the context otherwise requires, (a) references in this Agreement to any Article, Section, Schedule or Exhibit are references to such Article, Section, Schedule or Exhibit of this Agreement; (b) references in any Section to any clause are references to such clause of such Section; (c) “hereof,” “hereto,” “hereby,” “herein” and “hereunder” and words of similar import when used in this Agreement refer to this Agreement as a whole and not to any particular provision of this Agreement; (d) references to a Person are also to its permitted successors and assigns; (e) references to a Law include any amendment or modification to such Law and any rules or regulations issued thereunder, in each case, as in effect at the relevant time of reference thereto; (f) references to any agreement, instrument or other document in this Agreement refer to such agreement, instrument or other document as originally executed or, if subsequently amended, replaced or supplemented from time to time, as so amended, replaced or supplemented and in effect at the relevant time of reference thereto; and (g) references to monetary amounts are denominated in United States Dollars.",construction
Construction. In this Agreement:,construction
"Construction. The pronouns used herein shall include, where appropriate, either gender or both, singular and plural.",construction
"Construction. Unless the context requires otherwise: (a) any pronoun used in this Agreement shall include the corresponding masculine, feminine or neuter forms, and the singular form of nouns, pronouns and verbs shall include the plural and vice versa; (b) references to Articles and Sections refer to Articles and Sections of this Agreement; (c) the terms “include,” “includes,” “including” or words of like import shall be deemed to be followed by the words “without limitation”; and (d) the terms “hereof,” “herein” or “hereunder” refer to this Agreement as a whole and not to any particular provision of this Agreement. The table of contents and headings contained in this Agreement are for reference purposes only, and shall not affect in any way the meaning or interpretation of this Agreement. The General Partner has the power to construe and interpret this Agreement and to act upon any such construction or interpretation. To the fullest extent permitted by law, any construction or interpretation of this Agreement by the General Partner and any action taken pursuant thereto and any determination made by the General Partner in good faith shall, in each case, be conclusive and binding on all Record Holders, each other Person or Group who acquires an interest in a Partnership Interest and all other Persons for all purposes.",construction
"Construction. Throughout this Agreement, as the context requires, (a) the singular tense and number includes the plural, and the plural tense and number includes the singular; (b) the past tense includes the present, and the present tense includes the past; and (c) references to parties, sections, schedules, and exhibits mean the parties, sections, schedules, and exhibits of and to this Agreement. The section headings in this Agreement are inserted only as a matter of convenience, and in no way define, limit, extend, or interpret the scope of this Agreement or of any particular section.",construction
"Construction. Each party hereto acknowledges and agrees it has had the opportunity to draft, review and edit the language of this Agreement and that it is the intent of the parties hereto that no presumption for or against any party arising out of drafting all or any part of this Agreement will be applied in any dispute relating to, in connection with or involving this Agreement. Accordingly, the parties hereby waive to the fullest extent permitted by law the benefit of any rule of Law or any legal decision that would require that in cases of uncertainty, the language of a contract should be interpreted most strongly against the party who drafted such language.",construction
Construction. The Parties agree that any rule of construction to the effect that ambiguities are to be resolved against the drafting Party shall not be applied in the construction or interpretation of this Agreement.,construction
"Construction. The language used in this Agreement will be deemed to be the language chosen by the parties to express their mutual intent, and no rule of strict construction will be applied against any party. Unless the context otherwise requires: (a) “or” is disjunctive but not exclusive, (b) words in the singular include the plural, and in the plural include the singular, and (c) the words “hereof”, “herein”, and “hereunder” and words of similar import when used in this Agreement refer to this Agreement as a whole and not to any particular provision of this Agreement, and Section references are to this Agreement unless otherwise specified.",construction
"Construction. The Parties have participated jointly in the negotiation and drafting of this Agreement. In the event an ambiguity or question of intent or interpretation arises, this Agreement shall be construed as if drafted jointly by the Parties and no presumption or burden of proof shall arise favoring or disfavoring any Party by virtue of the authorship of any of the provisions of this Agreement. Any reference to any federal, state, local, or foreign statute or Law shall be deemed also to refer to all rules and regulations promulgated thereunder, unless the context requires otherwise. The word ""including"" shall mean including without limitation. All personal pronouns used in this Agreement, whether used in the masculine, feminine or neuter gender, shall include all other genders; the singular shall include the plural, and vice versa. All references herein to Exhibits, Schedules, Articles, Sections or subdivisions thereof shall refer to the corresponding Exhibits, Schedules, Article, Section or subdivision thereof of this Agreement unless specific reference is made to such exhibits, articles, sections or subdivisions of another document or instrument. The terms ""herein,"" ""hereby,"" ""hereunder,"" ""hereof,"" ""hereinafter,"" and other equivalent words refer to this Agreement in its entirety and not solely to the particular portion of the Agreement in which such word is used. Each certificate delivered pursuant to this Agreement shall be deemed a part hereof, and any representation, warranty or covenant herein referenced or affirmed in such certificate shall be treated as a representation, warranty or covenant given in the correlated Section hereof on the date of such certificate. Additionally, any representation, warranty or covenant made in any such certificate shall be deemed to be made herein.",construction
"Construction. Unless the context of this Agreement clearly requires otherwise, (a) references to the plural include the singular, and references to the singular include the plural, (b) references to any gender include the other gender, (c) the words “include,” “includes” and “including” do not limit the preceding terms or words and will be deemed to be followed by the words “without limitation”, (d) the terms “hereof,” “herein,” “hereunder,” “hereto” and similar terms in this Agreement refer to this Agreement as a whole and not to any particular provision of this Agreement, (e) the terms “day” and “days” mean and refer to calendar day(s) and (f) the terms “year” and “years” mean and refer to calendar year(s). Unless otherwise set forth herein, references in this Agreement to (a) any document, instrument or agreement (including this Agreement) include (1) all exhibits, schedules and other attachments thereto, (2) all documents, instruments or agreements issued or executed in replacement thereof and (3) such document, instrument or agreement, or replacement or predecessor thereto, as amended, modified or supplemented from time to time in accordance with its terms and in effect at any given time, and (b) a particular Law means such Law as amended, modified, supplemented or succeeded, from time to time and in effect through the Closing Date. All Article, Section, Exhibit and Schedule references herein are to Articles, Sections, Exhibits and Schedules of this Agreement, unless otherwise specified. This Agreement will not be construed as if prepared by one of the Parties, but rather according to its fair meaning as a whole, as if all Parties had prepared it. All accounting terms not specifically defined herein will be construed in accordance with GAAP.",construction
"Construction. Wherever possible, the terms of this Agreement shall be construed and interpreted so as to be effective and valid under Ohio Law. If any provision of this Agreement or any document contemplated hereby shall be deemed invalid or prohibited under Ohio Law, such provision shall be invalid or prohibited only to the extent of such invalidity or prohibition, and Escrow Agent, Recipient and OPWC shall promptly consult and attempt to agree on a legally acceptable modification that gives effect to the commercial objectives of the unenforceable or invalid provision, and every other provision of such document shall remain in full force and effect.",construction
"Construction. This Agreement has been negotiated by Buyer and Seller and their respective legal counsel, and legal or equitable principles that might require the construction of this Agreement or any provision of this Agreement against the party drafting this Agreement will not apply in any construction or interpretation of this Agreement.",construction
"Construction. Unless the context of this Agreement otherwise clearly requires, the following rules of construction shall apply to this Agreement and each of the other Loan Documents:",construction
Construction. All paragraph captions are for reference only and shall not be considered in construing this Agreement.,construction
Construction. The language in all parts of this Agreement shall be in all cases construed simply according to its fair meaning and not strictly for or against any of the parties hereto.,construction
"Construction. You and the Company have participated jointly in the negotiation and drafting of this Agreement. In the event an ambiguity or question of intent or interpretation arises, this Agreement shall be construed as if drafted jointly by you and the Company and no presumption or burden of proof shall arise favoring or disfavoring any party by virtue of the authorship of any of the provisions of this Agreement. Any reference to any federal, state, local, or foreign statute or law shall be deemed also to refer to all rules and regulations promulgated thereunder, unless the context requires otherwise. The word “including” shall mean including without limitation. Whenever the context may require, any pronouns used in this Agreement shall include the corresponding masculine, feminine or neuter forms, and the singular forms of nouns and pronouns shall include the plural, and vice versa. The headings in this Agreement are solely for the convenience of reference and shall be given no effect in the construction or interpretation of this Agreement.",construction
"Construction. This Agreement is the result of negotiations among, and has been reviewed by, the Borrower, the Lenders, the Administrative Agent and their respective counsel. Accordingly, this Agreement shall be deemed to be the product of all parties hereto, and no ambiguity shall be construed in favor of or against the Borrower, any Lender or the Administrative Agent.",construction
Construction. The headings of the various sections and subsections of this Amendment have been inserted for convenience only and shall not in any way affect the meaning or construction of any of the provisions hereof.,construction
"Construction. Unless the context of this Agreement otherwise clearly requires, the following rules of construction shall apply to this Agreement and each of the other Loan Documents: (i) references to the plural include the singular, the plural, the part and the whole and the words “include,” “includes” and “including” shall be deemed to be followed by the phrase “without limitation”; (ii) the words “hereof,” “herein,” “hereunder,” “hereto” and similar terms in this Agreement or any other Loan Document refer to this Agreement or such other Loan Document as a whole; (iii) article, section, subsection, clause, schedule and exhibit references are to this Agreement or other Loan Document, as the case may be, unless otherwise specified; (iv) reference to any Person includes such Person’s successors and assigns; (v) reference to any agreement, including this Agreement and any other Loan Document together with the schedules and exhibits hereto or thereto, document or instrument means such agreement, document or instrument as amended, modified, replaced, substituted for, superseded or restated; (vi) relative to the determination of any period of time, “from” means “from and including,” “to” means “to but excluding,” and “through” means “through and including”; (vii) the words “asset” and “property” shall be construed to have the same meaning and effect and to refer to any and all tangible and intangible assets and properties, including cash, securities, accounts and contract rights, (viii) section headings herein and in each other Loan Document are included for convenience and shall not affect the interpretation of this Agreement or such Loan Document, and (ix) unless otherwise specified, all references herein to times of day shall be references to Eastern Time.",construction
