clause_text,clause_type
"Binding Effect. Subject to all other provisions of this Lease, each of the covenants, conditions and provisions of this Lease shall extend to and shall, as the case may require, bind or inure to the benefit not only of Landlord and of Tenant, but also of their respective heirs, personal representatives, successors or assigns, provided this clause shall not permit any assignment by Tenant contrary to the provisions of Article 14 of this Lease.",binding-effect
"Binding Effect. All guarantees and agreements contained in this Agreement shall bind the successors, assigns, receivers, trustees and representatives of the Company and shall inure to the benefit of the Beneficiaries.",binding-effect
"Binding Effect. This Agreement shall become effective when it shall have been executed by the Borrower and the Agents and when the Administrative Agent shall have been notified by each Bank that such Bank has executed it and thereafter shall be binding upon and inure to the benefit of the Borrower, the Agents and each Lender and their respective successors and assigns, except that the Borrower shall not have the right to assign its rights hereunder or any interest herein without the prior written consent of the Lenders.",binding-effect
"Binding Effect. Subject to the restrictions on Dispositions set forth in this Agreement, this Agreement is binding on and shall inure to the benefit of the Members and their respective successors and permitted assigns.",binding-effect
"Binding Effect. Subject to any provisions hereof restricting assignment, this Agreement shall be binding upon the parties hereto and shall inure to the benefit of the parties and their respective heirs, devisees, executors, administrators, legal representatives, successors and assigns.",binding-effect
"Binding Effect. Subject to the limitations stated above and in the Plan, this Agreement shall be binding upon and inure to the benefit of the legatees, distributees, and personal representatives of the Participant and the successors of the Company.",binding-effect
"Binding Effect. This Agreement and each other Loan Document has been duly executed and delivered by each Loan Party that is party thereto. This Agreement and each other Loan Document constitutes a legal, valid and binding obligation of such Loan Party, enforceable against each Loan Party that is party thereto in accordance with its terms, except as such enforceability may be limited by Debtor Relief Laws and by general principles of equity.",binding-effect
"Binding Effect. Except as otherwise provided herein, this Agreement shall be binding upon and inure to the benefit of the parties and their heirs, executors, administrators, successors, legal representatives and assigns, and the agreements, representations, warranties and acknowledgments contained herein shall be deemed to be made by and be binding upon such heirs, executors, administrators, successors, legal representatives and assigns.",binding-effect
"Binding Effect. This Agreement shall be binding upon, and shall inure to the benefit of, the Parties hereto, and their respective successors and assigns.",binding-effect
"Binding Effect. This Agreement shall be binding upon the heirs, executors, administrators and successors of the parties hereto.",binding-effect
Binding Effect. This Warrant shall be binding upon any successors or assigns of the Company.,binding-effect
"Binding Effect. All the terms and provisions of this Agreement whether so expressed or not, shall be binding upon, inure to the benefit of, and be enforceable by the parties and their respective administrators, executors, legal representatives, heirs, successors and assignees.",binding-effect
"Binding Effect. This Agreement shall be binding upon and shall inure to the benefit of the parties hereto, and their respective heirs, legatees, personal representatives, executors, and administrators, successors and assigns.",binding-effect
"Binding Effect. This Agreement and the rights and obligations hereof, shall be binding upon and shall inure to the benefit of the successors and permitted assigns of the Parties hereto.",binding-effect
"Binding Effect. This Agreement and each other Loan Document to which the Company is a party constitute the legal, valid and binding obligations of the Company, enforceable against the Company in accordance with their respective terms, except as enforceability may be limited by applicable bankruptcy, insolvency, or similar laws affecting the enforcement of creditors' rights generally or by equitable principles relating to enforceability.",binding-effect
"Binding Effect. This Agreement has been duly executed and delivered by the Shareholder and constitutes the legal, valid and binding obligations of the Shareholder, enforceable against it in accordance with its terms, except as enforceability may be limited by applicable bankruptcy, insolvency, reorganization, fraudulent conveyance or transfer, moratorium or similar laws affecting the enforcement of creditors’ rights generally or by equitable principles relating to enforceability (regardless of whether considered in a proceeding at law or in equity).",binding-effect
"Binding Effect. This Agreement shall be binding upon and inure to the benefit of the Company and the Option Holder and their respective heirs, executors, administrators, legal representatives, successors and assigns.",binding-effect
"Binding Effect. This Agreement shall become effective when it shall have been executed by the Borrower and the Administrative Agent and when the Administrative Agent shall have received counterparts hereof which, when taken together, bear the signatures of each of the other parties hereto, and thereafter shall be binding upon and inure to the benefit of the parties hereto and their respective permitted successors and assigns.",binding-effect
"Binding Effect. This Agreement shall become effective when it shall have been executed by the Borrower, the Lenders and the Administrative Agent and thereafter shall be binding upon and inure to the benefit of the Borrower, the Administrative Agent, each LC Issuing Bank and each Lender and their respective successors and assigns, except that the Borrower shall not have the right to assign or delegate any rights hereunder (or any interest herein) or duties or obligations under this Agreement or any other Loan Document without the prior written consent of the Administrative Agent and all the Lenders.",binding-effect
"Binding Effect. The covenants, obligations and conditions herein contained shall be binding on and inure to the benefit of the heirs, legal representatives, and assigns of the parties hereto.",binding-effect
"Binding Effect. This Agreement has been, and each other Loan Document, when delivered hereunder, will have been, duly executed and delivered by each Loan Party that is party thereto. This Agreement constitutes, and each other Loan Document when so delivered will constitute, a legal, valid and binding obligation of such Loan Party, enforceable against each Loan Party that is party thereto in accordance with its terms, except (i) as such enforceability may be limited by applicable bankruptcy, insolvency, reorganization, moratorium or similar laws affecting the enforcement of creditors’ rights generally and (ii) that rights of acceleration and the availability of equitable remedies may be limited by equitable principles of general applicability (regardless of whether enforcement is sought by proceedings in equity or at law).",binding-effect
"Binding Effect. This Agreement shall become effective when it shall have been executed by the Borrower and the Administrative Agent shall have been notified by each Lender, Swing Line Lender and L/C Issuer that each such Lender, Swing Line Lender and L/C Issuer has executed it and thereafter shall be binding upon and inure to the benefit of the Borrower, each Agent and each Lender and their respective successors and assigns, except that the Borrower shall not have the right to assign its rights hereunder or any interest herein without the prior written consent of the Lenders except as permitted by Section 7.04.",binding-effect
"Binding Effect. This Agreement shall become effective when it shall have been executed by the Borrower and the Administrative Agent and when the Administrative Agent shall have received counterparts hereof which, when taken together, bear the signatures of each of the other parties hereto.",binding-effect
"Binding Effect. This Agreement shall be binding upon and inure to the benefit of the Company and the Warrant Agent (and their respective successors and assigns) and the holders from time to time of Warrant Certificates. Nothing in this Agreement is intended or shall be construed to confer upon any other person any right, remedy or claim, in equity or at law, or to impose upon any other person any duty, liability or obligation.",binding-effect
Binding Effect. This Agreement shall be binding on and inure to the benefit of the respective successors and permitted assigns of the Parties.,binding-effect
"Binding Effect. Each Secured Party, by accepting the benefits of the Loan Documents, agrees that (i) any action taken by Agent or the Required Lenders (or, if expressly required hereby, a greater proportion of the Lenders) in accordance with the provisions of the Loan Documents, (ii) any action taken by Agent in reliance upon the instructions of Required Lenders (or, where so required, such greater proportion) and (iii) the exercise by Agent or the Required Lenders (or, where so required, such greater proportion) of the powers set forth herein or therein, together with such other powers as are incidental thereto, shall be authorized and binding upon all of the Secured Parties.",binding-effect
"Binding Effect. This Agreement shall be binding upon and inure to the benefit of the Company and the Participant and their respective heirs, executors, administrators, legal representatives, successors and assigns, subject to the restrictions on transfer set forth in Sections 4 and 5 of this Agreement.",binding-effect
"Binding Effect. This Agreement shall be binding upon and inure to the benefit of the parties hereto and their respective heirs, administrators, successors, legal representatives, personal representatives, permitted transferees and permitted assigns. If the undersigned is more than one person, the obligation of the undersigned shall be joint and several and the agreements, representations, warranties and acknowledgments herein contained shall be deemed to be made by and be binding upon each such person and such person’s heirs, executors, administrators and successors.",binding-effect
Binding Effect. This Agreement shall be binding on and shall inure to the benefit of the respective successors and assigns of the parties hereto provided that neither party shall assign this Agreement or any rights or obligations hereunder without the prior written consent of the other party.,binding-effect
"Binding Effect. This Agreement shall be binding upon the Partnership, each of the Purchasers and their respective successors and permitted assigns, including subsequent Holders of Registrable Securities to the extent permitted herein. Except as expressly provided in this Agreement, this Agreement shall not be construed so as to confer any right or benefit upon any Person other than the parties to this Agreement and their respective successors and permitted assigns.",binding-effect
"Binding Effect. This Agreement shall be binding upon and inure to the benefit of the Borrower, the Agents and each Lender and their respective successors and assigns, provided that (except as permitted by Section 5.02(b)(iii)) the Borrower shall not have the right to assign rights hereunder or any interest herein without the prior written consent of all Lenders.",binding-effect
"Binding Effect. Each of the Operative Documents to which any Credit Party is a party constitutes a valid and binding agreement or instrument of such Credit Party, enforceable against such Credit Party in accordance with its respective terms, except as the enforceability thereof may be limited by bankruptcy, insolvency or other similar laws relating to the enforcement of creditors’ rights generally and by general equitable principles.",binding-effect
"Binding Effect. This Agreement constitutes a valid and binding agreement of the Borrower enforceable in accordance with its terms, and the Notes and the other Loan Documents, when executed and delivered in accordance with this Agreement, will constitute valid and binding obligations of the Borrower enforceable in accordance with their respective terms, provided that the enforceability hereof and thereof is subject in each case to general principles of equity and to bankruptcy, insolvency and similar laws affecting the enforcement of creditors' rights generally.",binding-effect
"Binding Effect. This Agreement shall be binding upon, shall inure to the benefit of and be enforceable by the Parties hereto and their respective successors and permitted assigns.",binding-effect
"Binding Effect. The terms of this Agreement shall be binding upon and inure to the benefit of the parties hereto and their respective personal representatives, heirs, administrators, successors, and permitted assigns.",binding-effect
"Binding Effect. This Agreement, the Note, all Security Agreements (if any), and all Related Documents are binding upon the signers thereof, as well as upon their successors, representatives and assigns, and are legally enforceable in accordance with their respective terms.",binding-effect
"Binding Effect. This Agreement shall become effective when it shall have been executed by each Loan Party, each Agent and each Lender and when the conditions precedent set forth in Section 5.01 hereof have been satisfied or waived in writing by the Agents, and thereafter shall be binding upon and inure to the benefit of each Loan Party, each Agent and each Lender, and their respective successors and assigns, except that the Loan Parties shall not have the right to assign their rights hereunder or any interest herein without the prior written consent of each Agent and each Lender, and any assignment by any Lender shall be governed by Section 12.07 hereof.",binding-effect
Binding Effect. This Agreement will be binding on and inure to the benefit of the Member and its successors and assigns.,binding-effect
"Binding Effect. This Agreement shall be binding upon, and inure to the benefit of, the Executive and his heirs, executors, administrators and legal representatives and the Company and its permitted successors and assigns.",binding-effect
"Binding Effect. This Agreement shall bind the Executive and the Bank and their beneficiaries, survivors, executors, administrators, and transferees, and any Policy beneficiary.",binding-effect
"Binding Effect. The provisions of this Amendment shall be binding upon and inure to the benefit of the respective successors and assigns of the parties hereto, and all such provisions shall inure to the benefit of the Trustee and the related Certificateholders.",binding-effect
"Binding Effect. Subject to the restrictions on transfer set forth herein, this Option Agreement shall inure to the benefit of and be binding upon the parties hereto and their respective heirs, executors, administrators, successors and assigns.",binding-effect
"Binding Effect. This Agreement shall inure to the benefit of, and be binding upon the parties, and their respective heirs, executors, representatives and permitted assigns.",binding-effect
"Binding Effect. The Company's rights and obligations under this Agreement shall not be transferable by assignment or otherwise, and any attempt to do any of the foregoing shall be void. The provisions of this Agreement shall be binding upon the Employee and his heirs and personal representatives, and shall be binding upon and inure to the benefit of the Company, its successors and assigns.",binding-effect
"Binding Effect. This Employment Agreement shall inure to the benefit of, and be binding on, the successors and assigns of each of the parties, including, without limitation, the Executive’s heirs and the personal representatives of the Executive’s estate and any successor to all or substantially all of the business and/or assets of the Company.",binding-effect
"Binding Effect. This Agreement shall bind the Executive, the Bank, and their beneficiaries, survivors, executors, successors, administrators, and transferees.",binding-effect
"Binding Effect. This Agreement and each other Loan Document has been duly executed and delivered by each Loan Party that is a party thereto. This Agreement and each other Loan Document constitutes, a legal, valid and binding obligation of such Loan Party, enforceable against each Loan Party that is a party thereto in accordance with its terms, except as such enforceability may be limited by (i) Debtor Relief Laws and by general principles of equity, (ii) the need for filings, recordations and registrations necessary to create or perfect the Liens on the Collateral granted by the Loan Parties in favor of the Secured Parties and (iii) the effect of foreign Laws, rules and regulations as they relate to pledges, if any, of Equity Interests in Foreign Subsidiaries.",binding-effect
"Binding Effect. The provisions of this Agreement shall be binding upon and inure to the benefit of the respective representatives, successors, and assigns of the parties hereto; provided, however, that no interest herein may be assigned by the Borrower without prior written consent of the Agent and each Lender. The rights and benefits of the Agent and the Lenders hereunder shall, if such Persons so agree, inure to any party acquiring any interest in the Obligations or any part thereof.",binding-effect
"Binding Effect. This Agreement shall become effective when it shall have been executed by the Borrower, the Administrative Agent and the Collateral Agent and the Administrative Agent shall have been notified by each Lender that each such Lender has executed it and thereafter shall be binding upon and inure to the benefit of the Borrower, each Agent and each Lender and their respective successors and assigns, except that the Borrower shall not have the right to assign its rights hereunder or any interest herein without the prior written consent of the Lenders except as permitted by Section 7.04.",binding-effect
"Binding Effect. This Agreement shall be binding upon Indemnitee -------------- and upon the Company, its successors and assigns, and shall inure to the benefit of Indemnitee, his or her heirs, personal representatives and assigns and to the benefit of the Company, its successors and assigns.",binding-effect
"Binding Effect. This Agreement shall be for the benefit of, and be binding upon, the Parties, their heirs, successors, legal representatives, and assigns, which therefore, constitutes the entire agreement between the Parties. No modification of this Agreement shall be binding unless signed by both Buyer and Seller.",binding-effect
"Binding Effect. The terms and provisions hereof shall be binding upon and inure to the benefit of the parties hereto and their heirs, representatives, successors and assigns.",binding-effect
"Binding Effect. Subject to the foregoing restriction on assignment by Executive, this Agreement shall inure to the benefit of and be binding upon each of the parties; the affiliates, officers, directors, agents, successors and assigns of the Company; and the heirs, devisees, spouses, legal representatives and successors of Executive.",binding-effect
"Binding Effect. Without limiting or diminishing the effect of Section 8 hereof, this Agreement shall inure to the benefit of and be binding upon the parties hereto and their respective heirs, successors, legal representatives and assigns.",binding-effect
"Binding Effect. This Agreement and each other Loan Document has been duly executed and delivered by each Loan Party that is party thereto. This Agreement and each other Loan Document constitutes, a legal, valid and binding obligation of such Loan Party, enforceable against each Loan Party that is party thereto in accordance with its terms, except as such enforceability may be limited by bankruptcy insolvency, reorganization, receivership, moratorium or other laws affecting creditors’ rights generally and by general principles of equity.",binding-effect
"Binding Effect. This Agreement shall be binding upon and inure to the benefit of and be enforceable by the parties hereto and their respective successors, assigns (including any direct or indirect successor by merger or consolidation), spouses, heirs, and personal and legal representatives. This Agreement shall continue in effect regardless of whether Indemnitee continues to serve as an officer or director of the Company or another enterprise at the Company's request.",binding-effect
"Binding Effect. Subject to Section 7 hereof, this Agreement shall be binding upon the heirs, executors, administrators and successors of the parties hereto.",binding-effect
"Binding Effect. This Agreement shall inure to the benefit of, and be binding upon, each of the Company and the Purchaser and their respective heirs, successors and permitted assigns and legal representatives.",binding-effect
"Binding Effect. This Assignment shall be binding upon, and shall inure to the benefit of the parties hereto and their respective successors and assigns.",binding-effect
"Binding Effect. Except as herein otherwise provided to the contrary, this Agreement shall be binding upon, and inure to the benefit of, the Member and its respective heirs, executors, administrators, successors, transferees and assigns.",binding-effect
"Binding Effect. Except as herein otherwise specifically provided, this Agreement shall be binding upon and inure to the benefit of the parties and their permitted successors and assigns.",binding-effect
"Binding Effect. This Warrant shall be binding upon and inure to the benefit of the Company, the Holder and their respective successors and assigns.",binding-effect
"Binding Effect. This Agreement, the Note, all Security Agreements directly or indirectly securing repayment of Borrower's Loan and Note and all of the Related Documents are binding upon Borrower as well as upon Borrower's successors, representatives and assigns, and are legally enforceable in accordance with their respective terms.",binding-effect
"Binding Effect. This Agreement shall become effective when it shall have been executed by the Borrower and each Agent and the Administrative Agent shall have been notified by each Initial Lender Party that such Initial Lender Party has executed it and thereafter shall be binding upon and inure to the benefit of the Borrower, each Agent and each Lender Party and their respective successors and assigns, except that the Borrower shall not have the right to assign its rights hereunder or any interest herein without the prior written consent of each Lender Party.",binding-effect
"Binding Effect. This Amendment shall be binding upon and inure to the benefit of the respective heirs, executors, administrators, representatives and the permitted successors and assigns of the parties hereto.",binding-effect
"Binding Effect. This Agreement shall become effective when it has been executed by Holdings, the Borrower and the Administrative Agent and when the Administrative Agent has received copies hereof which, when taken together, bear the signatures of each of the other parties hereto, and thereafter shall be binding upon and inure to the benefit of Holdings, the Borrower, the other Loan Parties, each Agent, each Lender and their respective permitted successors and assigns.",binding-effect
"Binding Effect. This Agreement shall bind the Director and the Bank and their beneficiaries, survivors, executors, administrators and transferees.",binding-effect
"Binding Effect. This Agreement shall be binding upon and inure to the benefit of all of the parties and, to the extent permitted by this Agreement, their successors, legal representatives and assigns.",binding-effect
Binding Effect. This Agreement shall be binding upon and shall inure to the benefit of the parties hereto and their respective successors.,binding-effect
"Binding Effect. This Agreement constitutes a valid and binding agreement of the Borrower and the Notes, when executed and delivered in accordance with this Agreement, will constitute a valid and binding obligation of the Borrower, in each case enforceable in accordance with its terms, except as limited by (i) bankruptcy, insolvency or similar laws affecting creditors’ rights generally and (ii) general principles of equity.",binding-effect
"Binding Effect. This Agreement shall be binding upon the respective parties hereto and their heirs, executors, successors and assigns.",binding-effect
"Binding Effect. This Agreement shall become effective when it shall have been executed by the Borrower, the other Credit Parties signatory hereto and Agent and when Agent shall have been notified by each Lender that such Lender has executed it. Thereafter, it shall be binding upon and inure to the benefit of, but only to the benefit of, the Borrower, the other Credit Parties hereto (in each case except for Article VIII), Agent, each Lender and each L/C Issuer receiving the benefits of the Loan Documents and, to the extent provided in Section 8.11, each other Secured Party and, in each case, their respective successors and permitted assigns. Except as expressly provided in any Loan Document (including in Section 8.9), none of the Borrower, any other Credit Party, any L/C Issuer or Agent shall have the right to assign any rights or obligations hereunder or any interest herein.",binding-effect
"Binding Effect. Subject to the limitations stated above and in the Plan, this Agreement shall be binding upon the Participant and the Participant’s successors in interest and the Company and any successors of the Company.",binding-effect
"Binding Effect. This Agreement shall be binding on, and shall inure to the benefit of, the Company and any person or entity that succeeds to the interest of the Company (regardless of whether such succession does or does not occur by operation of law) by reason of the sale of all or a portion of the Company's stock, a merger, consolidation or reorganization involving the Company or, unless the Company otherwise elects in writing, a sale of the assets of the business of the Company (or portion thereof) in which Executive performs a majority of his services. This Agreement shall also inure to the benefit of Executive's heirs, executors, administrators and legal representatives.",binding-effect
"Binding Effect. The covenants and conditions contained in the Lease shall apply to the Parties and the heirs, legal representatives, successors and permitted assigns of the Parties.",binding-effect
"Binding Effect. This Agreement shall become effective when the Effective Date shall have occurred, and thereafter shall be binding upon and inure to the benefit of the Borrower, the Administrative Agent, each Arranger and each Lender and their respective successors and assigns, except that the Borrower shall not have the right to assign its rights hereunder or any interest herein without the prior written consent of all of the Lenders.",binding-effect
"Binding Effect. This writing, together with the exhibits hereto, constitutes the entire agreement between the parties and shall be binding upon said parties, their officers, employees, agents and assigns and shall inure to the benefit of the respective survivors, heirs, personal representatives, successors and assigns of said parties.",binding-effect
"Binding Effect. Each Transaction Document to which the Depositor is a party constitutes the legal, valid and binding obligation of the Depositor enforceable against the Depositor in accordance with its terms, except as limited by bankruptcy, insolvency, or other similar laws of general application relating to or affecting the enforcement of creditors’ rights generally and subject to general principles of equity.",binding-effect
"Binding Effect. This Agreement shall become effective when it shall have been executed by the Borrower, Holdings and the Administrative Agent and the Administrative Agent shall have been notified by each Lender that each such Lender has executed it and thereafter shall be binding upon and inure to the benefit of the Borrower, Holdings, each Agent and each Lender and their respective successors and assigns.",binding-effect
"Binding Effect. The execution, delivery, performance and consummation of the Acquisition and the transactions contemplated by this Agreement will not violate any obligation to which WEGY is a party and will not create a default hereunder, and this Agreement constitutes a legal, valid and binding obligation of WEGY, enforceable in accordance with its terms, except as the enforcement may be limited by bankruptcy, insolvency, moratorium, or similar laws affecting creditor’s rights generally and by the availability of injunctive relief, specific performance or other equitable remedies.",binding-effect
"Binding Effect. All of the covenants and obligations contained herein shall be binding upon and shall inure to the benefit of the respective parties, their successors and assigns.",binding-effect
Binding Effect. This Site Lease shall inure to the benefit of and shall be binding upon the Developer and the District and their respective successors and assigns.,binding-effect
"Binding Effect. (1) This Settlement Agreement shall be binding upon, and enure to the benefit of, the Plaintiffs, the Settlement Class Members, the Settling Defendants, the Releasors, the Releasees and all of their successors and assigns. Without limiting the generality of the foregoing, each and every covenant and agreement made herein by the Plaintiffs shall be binding upon all Releasors and each and every covenant and agreement made herein by the Settling Defendants shall be binding upon all of the Releasees.",binding-effect
"Binding Effect. Subject to the provisions of Section 4.5 of this Agreement, this Agreement shall be binding upon and inure to the benefit of the parties hereto, the Employee's heirs and personal representatives, and the successors and assigns of the Company.",binding-effect
Binding Effect. This Agreement and all of the provisions hereof shall be binding upon and inure to the benefit of the parties and their respective successors.,binding-effect
"Binding Effect. The provisions of this Agreement shall be binding upon and accrue to the benefit of the Parties hereto and their respective heirs, legal representatives, successors and assigns. In the case of a transferee permitted under clause (y) of Section 3(a) or Section 4(a) hereof, such transferee shall be deemed the Participant hereunder; provided, however, that no transferee (including without limitation, transferees referred to in Section 3(a) or Section 4 hereof) shall derive any rights under this Agreement unless and until such transferee has delivered to the Company a valid undertaking and becomes bound by the terms of this Agreement.",binding-effect
"Binding Effect. This Agreement shall bind and inure to the benefit of the parties, their successors and assigns.",binding-effect
Binding Effect. The terms and conditions of this Agreement shall inure to the benefit of and be binding upon the Parties and their respective successors and assigns.,binding-effect
"Binding Effect. This Agreement will be binding upon the heirs, executors, administrators and successors of the parties to this Agreement.",binding-effect
"Binding Effect. This Agreement constitutes a valid and binding agreement of the Purchaser, enforceable in accordance with its terms except as (i) the enforceability thereof may be limited by bankruptcy, insolvency or similar laws affecting creditors’ rights generally and (ii) the availability of equitable remedies may be limited by equitable or public policy principles of general applicability, it being understood that the enforceability of indemnification provisions may be subject to limitations imposed under applicable securities laws.",binding-effect
"Binding Effect. The rights, benefits, duties and obligations under this Agreement shall inure to, and be binding upon, the Corporation, its successors and assigns, and upon the Employee and his legal representatives. This Agreement constitutes a personal service agreement, and the performance of the Employee's obligations hereunder may not be transferred or assigned by the Employee.",binding-effect
"Binding Effect. This Agreement shall be binding upon and inure to the benefit of the heirs, successors, estate and personal representatives of the Optionee and upon the successors and assigns of the Company.",binding-effect
