clause_text,clause_type
Capitalized Terms. Any capitalized term used herein and not otherwise defined herein shall have the meaning ascribed to such term in the Credit Agreement.,capitalized-terms
"Capitalized Terms. Certain capitalized terms used in this Agreement shall have the respective meanings assigned to them in Part I of Appendix A to the Sale and Servicing Agreement of even date herewith. All references herein to “the Agreement” or “this Agreement” are to this Trust Agreement as it may be amended and supplemented from time to time, the Exhibits hereto and the capitalized terms used herein which are defined in such Appendix A, and all references herein to Articles, Sections and subsections are to Articles, Sections and subsections of this Agreement unless otherwise specified. The rules of construction set forth in Part II of such Appendix A shall be applicable to this Agreement.",capitalized-terms
Capitalized Terms. Capitalized terms not defined herein shall have the meanings ascribed to them in the Agreement.,capitalized-terms
Capitalized Terms. Capitalized terms used herein and not otherwise defined herein are used as defined in the Indenture.,capitalized-terms
Capitalized Terms. Capitalized terms not otherwise defined in this Agreement shall have the meanings set forth in the Merger Agreement.,capitalized-terms
Capitalized Terms. Capitalized terms not defined herein shall have the same meaning as set forth in the Agreement.,capitalized-terms
Capitalized Terms. Capitalized terms used but not defined herein shall have the meanings assigned to such terms in the Credit Agreement.,capitalized-terms
Capitalized Terms. Capitalized terms used herein and not otherwise defined shall have the meanings assigned to such terms in the Employment Agreement.,capitalized-terms
Capitalized Terms. All capitalized terms used in this Amendment which are not specifically defined herein shall have the respective meanings set forth in the Master Agreement.,capitalized-terms
"Capitalized Terms. Capitalized terms used herein which are defined in the Credit Agreement have the same meanings herein as therein, except to the extent that such meanings are amended hereby.",capitalized-terms
"Capitalized Terms. Capitalized terms used in this Amendment shall have the meanings given to them in the Agreement, except as expressly otherwise defined herein.",capitalized-terms
Capitalized Terms. Capitalized terms used in this Agreement that are not defined herein shall have such meanings as set forth in the Merger Agreement.,capitalized-terms
"Capitalized Terms. Any capitalized terms used but not defined in this Addendum shall have the meanings ascribed to such terms in the Agreement, or if not defined in the Agreement, then the meanings ascribed to such terms under applicable Law.",capitalized-terms
Capitalized Terms. Capitalized terms used but not defined herein shall have the meanings for such terms that are set forth in the Purchase Agreement.,capitalized-terms
Capitalized Terms. Capitalized terms not defined in this Schedule C shall have the meaning ascribed to them in the Main Agreement. Capitalized terms defined in this Schedule C shall have that meaning solely in this Schedule C and not in any other part of the Agreement unless expressly stated otherwise in a specific instance. References to Section numbers in this Schedule C shall mean Sections of this Schedule C unless expressly stated otherwise in a specific instance. References to the “Agreement” in this Schedule C means the Main Agreement and this Schedule C.,capitalized-terms
Capitalized Terms. Capitalized terms not otherwise defined in this Second Supplemental Indenture shall have the respective meanings assigned to them in the Original Indenture.,capitalized-terms
"Capitalized Terms. Except as expressly provided in this Amendment, all capitalized terms used in this Amendment have meanings ascribed to them in the Note and those definitions are incorporated by reference into this Note.",capitalized-terms
Capitalized Terms. Capitalized terms not otherwise defined herein shall have the meanings provided in the SLA.,capitalized-terms
"Capitalized Terms. Unless otherwise defined, the capitalized terms used in this Agreement have the respective meanings ascribed to them in the Initial Agreement.",capitalized-terms
Capitalized Terms. Capitalized terms used herein without definition shall have the meanings assigned to them in the Second Supplemental Indenture.,capitalized-terms
Capitalized Terms. All capitalized terms which are used herein without being specifically defined herein shall have the meanings ascribed thereto in the Credit Agreement.,capitalized-terms
Capitalized Terms. Capitalized terms used and not otherwise defined in this Amendment shall have the meanings given such terms in the Lease.,capitalized-terms
Capitalized Terms. Capitalized terms used and not otherwise defined herein shall have the meanings ascribed thereto in the Employment Agreement.,capitalized-terms
Capitalized Terms. All capitalized terms not otherwise defined herein shall have the meaning assigned to them in the Purchase Agreement.,capitalized-terms
Capitalized Terms. All capitalized terms not otherwise defined in this Agreement shall have the meanings ascribed to such terms in the LSA.,capitalized-terms
"Capitalized Terms. Capitalized terms used herein and not otherwise defined herein are used with the respective meanings ascribed to such terms in the Indenture. The words “herein,” “hereof” and “hereby” and other words of similar import used in this Supplemental Indenture refer to this Supplemental Indenture as a whole and not to any particular section hereof.",capitalized-terms
Capitalized Terms. Capitalized terms used but not defined herein have the meanings ascribed to such terms in the Purchase Agreement.,capitalized-terms
Capitalized Terms. Capitalized terms used herein and not defined herein shall have the respective meanings ascribed to such terms in the Merger Agreement.,capitalized-terms
"Capitalized Terms. Capitalized terms used in this Agreement that are not otherwise defined herein shall have the meanings assigned to them in Appendix 1 to the 2021-3 Exchange Note Supplement, dated as of June 30, 2021 (as the same may be amended, restated, supplemented or otherwise modified from time to time, the “2021-3 Exchange Note Supplement”), among ACAR Leasing Ltd., as Borrower (in such capacity, the “Borrower”), AmeriCredit Financial Services, Inc. d/b/a GM Financial (“GM Financial”), as Lender (in such capacity, the “Lender”) and as Servicer (in such capacity, the “Servicer”) and Wells Fargo Bank, National Association (“Wells Fargo”), as Administrative Agent (in such capacity, the “Administrative Agent”) and Collateral Agent (in such capacity, the “Collateral Agent”) or, if not defined therein, in Appendix A to the Second Amended and Restated Credit and Security Agreement, dated as of January 24, 2018 (as the same may be further amended, restated, supplemented or otherwise modified from time to time, the “Credit and Security Agreement”), among the Borrower, the Lender, the Servicer, the Administrative Agent and the Collateral Agent. Whenever used herein, unless the context otherwise requires, the following words and phrases shall have the following meanings:",capitalized-terms
Capitalized Terms. All capitalized terms used in any Schedule or in the Company Disclosure Letter have the meanings ascribed to them in this Agreement.,capitalized-terms
"Capitalized Terms. Except for proper nouns and as otherwise defined herein, capitalized terms used herein as defined terms shall have the meanings ascribed to them in the Existing Agreement, as amended hereby.",capitalized-terms
Capitalized Terms. Capitalized terms used but not defined herein shall have the meanings given them in the Agreement.,capitalized-terms
Capitalized Terms. Capitalized terms that are not defined in this Amendment shall have the meanings ascribed thereto in the Agreement.,capitalized-terms
"Capitalized Terms. In this Amendment, capitalized terms that are used without separate definition shall have the meanings given to them in the Credit Agreement.",capitalized-terms
"Capitalized Terms. Unless otherwise indicated, capitalized terms used in this Agreement are defined in Appendix A to the Sale and Servicing Agreement dated as of the date hereof (as from time to time amended, supplemented or otherwise modified and in effect, the “Sale and Servicing Agreement”) among the Issuer, the Seller, VW Credit, Inc., as servicer, and [ ], as indenture trustee, as the same may be amended, modified or supplemented from time to time.",capitalized-terms
Capitalized Terms. Capitalized terms not otherwise defined herein shall have the meanings set forth in the Note.,capitalized-terms
Capitalized Terms. Capitalized terms used in this Supplemental Indenture (including the recitals hereto) without definition shall have the meanings set forth in the Indenture.,capitalized-terms
Capitalized Terms. Capitalized terms used herein and not otherwise defined herein shall have the respective meanings set forth in the Securities Purchase Agreement.,capitalized-terms
"Capitalized Terms. Capitalized terms used herein that are not otherwise defined shall have the meanings ascribed thereto in the SUBI Trust Agreement, the Servicing Agreement or the Indenture, as the case may be. Whenever used herein, unless the context otherwise requires, the following words and phrases shall have the following meanings:",capitalized-terms
Capitalized Terms. All capitalized terms used and not otherwise defined in this Amendment shall have the respective meanings ascribed to them in the Original Lease.,capitalized-terms
Capitalized Terms. Capitalized terms used but not defined herein shall have the meanings set forth in the Note Purchase Agreement.,capitalized-terms
Capitalized Terms. Capitalized terms contained in this Amendment and not otherwise defined shall have the meaning ascribed to them in the Agreement.,capitalized-terms
Capitalized Terms. Capitalized terms not defined herein shall have the meaning ascribed to such terms in the Plan.,capitalized-terms
Capitalized Terms. Each capitalized term used but not defined herein shall have the meaning ascribed to such term in the Credit Agreement.,capitalized-terms
Capitalized Terms. Capitalized terms used but not otherwise defined in this Amendment shall have the meanings assigned to them in the Purchase Agreement.,capitalized-terms
"Capitalized Terms. All capitalized terms used in this Amendment (including, without limitation, in the recitals hereto) and not otherwise defined shall have their respective meanings set forth in the Loan Agreement.",capitalized-terms
Capitalized Terms. All capitalized terms not otherwise defined in this Amendment (including without limitation in the introductory paragraph and the Preliminary Statements hereto) shall have the meanings as specified in the Credit Agreement.,capitalized-terms
"Capitalized Terms. All capitalized undefined terms used in this Amendment (including, without limitation, in the Statement of Purpose hereto) shall have the meanings assigned thereto in the Credit Agreement.",capitalized-terms
Capitalized Terms. All capitalized terms not otherwise defined herein shall have the meanings set forth in the Operating Agreement.,capitalized-terms
"Capitalized Terms. For all purposes of this Amendment No. 1, except as otherwise stated herein, terms used in capitalized form in this Amendment No. 1 and defined in the Trust Agreement have the meanings specified in the Trust Agreement.",capitalized-terms
Capitalized Terms. The following capitalized terms shall have the meanings set forth below:,capitalized-terms
Capitalized Terms. All capitalized terms when used herein shall have the same respective meanings as are given such terms in the Lease unless expressly provided otherwise in this First Amendment.,capitalized-terms
Capitalized Terms. All capitalized terms used herein shall have the meanings assigned to them in the Credit Agreement unless the context hereof requires otherwise. Any definitions as capitalized terms set forth herein shall be deemed incorporated into the Credit Agreement as amended by this Second Amendment.,capitalized-terms
Capitalized Terms. Capitalized terms used herein without definition shall have the meanings assigned to them in the Indenture. The rules of interpretation set forth in the Indenture shall be applied here as if set forth in full herein.,capitalized-terms
"Capitalized Terms. Capitalized terms used herein, but not otherwise defined, shall have the meaning ascribed to them in the Agreement.",capitalized-terms
"Capitalized Terms. Each capitalized term used in this Agreement and not defined in this Agreement, the Confirmation or the Definitions shall have the meaning given such term in Appendix A to the Trust Sale and Servicing Agreement, dated as of August 18, 2010, among Ally Financial Inc., as Servicer, Ally Auto Assets LLC, as Depositor, and Ally Auto Receivables Trust 2010-3, as Issuing Entity (as amended, modified or supplemented from time to time in accordance with its terms). To the extent that a capitalized term in this Agreement is defined by reference to a related definition contained in the Trust Sale and Servicing Agreement, the Indenture, the Pooling and Servicing Agreement, the Swap Counterparty Rights Agreement, the Administration Agreement, the Trust Agreement and the Custodian Agreement (the Trust Sale and Servicing Agreement, the Indenture, the Swap Counterparty Rights Agreement, the Administration Agreement, the Trust Agreement and the Custodian Agreement, collectively, the “SCRA Trust Documents” and the SCRA Trust Documents together with the Pooling and Servicing Agreement, collectively the “Trust Documents” and each, a “Trust Document”), for purposes of this Agreement only, such capitalized term shall be deemed to be amended only if the amendment of the term in a Trust Document relating to such capitalized term occurs with the prior written consent of the Counterparty.",capitalized-terms
Capitalized Terms. Capitalized terms used but not defined in this Supplemental Indenture shall have the meanings ascribed to them in the Base Indenture.,capitalized-terms
"Capitalized Terms. Except as otherwise defined herein, all capitalized terms will have the same meanings set forth in the Agreement.",capitalized-terms
Capitalized Terms. Capitalized terms used and not defined herein have the meanings assigned to them in the Indenture. Capitalized terms used and not defined herein or in the Indenture have the meanings assigned to them in the Sale and Servicing Agreement.,capitalized-terms
"Capitalized Terms. Except as otherwise expressly provided herein to the contrary, all capitalized terms used in this First Amendment shall have the same meaning given such terms in the Lease.",capitalized-terms
Capitalized Terms. All capitalized terms and phrases used herein but not otherwise defined shall have the same meanings given to them in the Agreement.,capitalized-terms
Capitalized Terms. Capitalized terms used herein without definition shall have the meanings attributed to such terms in the Merger Agreement.,capitalized-terms
Capitalized Terms. Capitalized terms not otherwise defined herein shall have the meanings ascribed to such terms in Section 8.1.,capitalized-terms
Capitalized Terms. All capitalized terms not defined herein shall have the meaning ascribed to them in the Plan.,capitalized-terms
Capitalized Terms. Capitalized but undefined terms used in this Amendment shall have the meanings set forth in the Agreement.,capitalized-terms
"Capitalized Terms. Those capitalized terms used but not defined herein that are defined in the Merger Agreement are used herein with the same meanings as ascribed to them therein; provided, however, that, as used in this Agreement, ""Person"" shall have the meaning specified in Sections 3(a)(9) and 13(d)(3) of the Exchange Act. Those capitalized terms used in this Agreement that are not defined in the Merger Agreement are defined in Annex A hereto and are used herein with the meanings ascribed to them therein.",capitalized-terms
"Capitalized Terms. Capitalized terms are used in this Agreement as defined in Section 1.1 to the Sale and Servicing Agreement between the trust established by this Agreement and Chase USA, as Seller and Servicer, dated as of _______ __, 200_, as the same may be amended and supplemented from time to time (the ""Sale and Servicing Agreement"").",capitalized-terms
Capitalized Terms. Capitalized terms used herein and not otherwise defined herein shall have the respective meaning set forth in the Registration Rights Agreement.,capitalized-terms
Capitalized Terms. Any capitalized term used herein which is defined in the Credit Agreement shall have the meaning assigned to it in the Credit Agreement.,capitalized-terms
"Capitalized Terms. Capitalized terms used and not defined in this Agreement shall have the meanings assigned to such terms in the Servicing Agreement, and if not defined therein, with respect to Securitized Loans, in the related Trust Agreement.",capitalized-terms
"Capitalized Terms. Capitalized terms used in this Agreement shall have the meanings set forth below or in the section of this Agreement referred to below. Such terms, as so defined, shall include in the singular, the plural, and in the plural, the singular.",capitalized-terms
"Capitalized Terms. For all purposes of this Agreement, the following terms will have the respective meanings set forth below. Capitalized terms used herein and not otherwise defined herein have the meanings assigned to them in the Indenture.",capitalized-terms
Capitalized Terms. Capitalized terms used herein without definition shall have the meanings assigned to them in the Senior Subordinated Note Indenture.,capitalized-terms
Capitalized Terms. All capitalized terms contained herein shall have the meanings assigned to them in the Credit Agreement unless the context herein otherwise dictates or unless different meanings are specifically assigned to such terms herein.,capitalized-terms
Capitalized Terms. Capitalized terms used but not defined herein shall have the meaning ascribed to them in the Original Agreement.,capitalized-terms
"Capitalized Terms. For the purposes of this Agreement, the following terms shall have the meanings set forth below. All other capitalized terms used herein but not defined shall have the meanings set forth in the Indenture.",capitalized-terms
Capitalized Terms. Capitalized terms not otherwise defined herein shall have the respective meanings ascribed to such terms in the Indenture.,capitalized-terms
Capitalized Terms. Capitalized terms used herein but not defined herein have the meanings given to such terms in the Merger Agreement.,capitalized-terms
"Capitalized Terms. Except as otherwise specified herein or as the context may otherwise require, capitalized terms used herein that are not otherwise defined shall have the meanings ascribed thereto in the Indenture or the Sale and Servicing Agreement, as the case may be.",capitalized-terms
Capitalized Terms. All capitalized terms used but not defined in this Amendment will be deemed to be defined as set forth in the Agreement.,capitalized-terms
Capitalized Terms. Terms used herein and not defined herein shall have the meanings assigned to them in the applicable Indenture.,capitalized-terms
Capitalized Terms. All capitalized terms used in this Amendment and not otherwise defined shall have their respective meanings set forth in the Financing Agreement.,capitalized-terms
Capitalized Terms. All terms spelled with initial capital letters in this Sublease that are not expressly defined in this Sublease will have the respective meanings given such terms in the Master Lease.,capitalized-terms
"Capitalized Terms. All capitalized undefined terms used in this Amendment (including, without limitation, in the Statement of Purpose hereto) shall have the meanings assigned thereto in the Credit Agreement. This Amendment shall be a “Loan Document” for all purposes of the Credit Agreement and the other Loan Documents.",capitalized-terms
"Capitalized Terms. Capitalized terms, and other defined terms, shall ----------------- have the same meaning as that accorded to them in the Agreement, unless the context requires otherwise.",capitalized-terms
"Capitalized Terms. Unless otherwise indicated, capitalized terms used in this Agreement are defined in Appendix A to the Indenture, dated as of the date hereof (as the same may be amended, modified or supplemented from time to time, the “Indenture”), between the Issuer (as defined below) and Deutsche Bank Trust Company Americas, as indenture trustee (the “Indenture Trustee”).",capitalized-terms
Capitalized Terms. All capitalized terms used in this Amendment and not otherwise defined shall have the meanings assigned to them in the Convertible Promissory Note.,capitalized-terms
"Capitalized Terms. Unless otherwise defined in this Supplemental Guarantee Agreement, capitalized terms used herein without definition shall have the meanings assigned to them in the Guarantee Agreement.",capitalized-terms
"Capitalized Terms. Except as specifically provided otherwise herein, all capitalized terms used herein shall have the meanings ascribed to them in the Agreement.",capitalized-terms
Capitalized Terms. All capitalized terms not otherwise defined herein shall have the meanings ascribed to them in the Employment Agreement.,capitalized-terms
"Capitalized Terms. For all purposes of this Amendment, capitalized terms used herein without definition shall have the meanings specified in the Loan Agreement.",capitalized-terms
"Capitalized Terms. All capitalized terms used but not defined in this Request shall have the meanings ascribed to such terms in the Master Agreement. Sincerely, UNITED DOMINION REALTY TRUST, INC., a Virginia corporation By: Name: Ella S. Neyland Title: Executive Vice President and Treasurer , VIA: Green Park Financial Limited Partnership 7500 Old Georgetown Road Bethesda, Maryland 20814 Attention: [Note: Subject to change in the event Lender or its address changes] Re: REVOLVING FACILITY TERMINATION REQUEST issued pursuant to Amended and Restated Master Credit Facility Agreement, dated as of June 24, 2002, by and among the undersigned (the “Borrower”) and the Lender (as amended from time to time, the “Master Agreement”) Ladies and Gentlemen: This constitutes a Revolving Facility Termination Request pursuant to the terms of the above-referenced Master Agreement.",capitalized-terms
"Capitalized Terms. Capitalized terms in this Agreement have the meaning assigned to them in the Plan, unless this Agreement provides, or the context requires, otherwise.",capitalized-terms
Capitalized Terms. All capitalized terms used in this Agreement shall have the meanings given to them herein or in the Plan.,capitalized-terms
Capitalized Terms. All capitalized terms used and not defined herein shall have the meanings assigned thereto in the Credit Agreement.,capitalized-terms
"Capitalized Terms. Unless otherwise defined herein, capitalized terms shall have the meaning set forth in the Employment Agreement.",capitalized-terms
Capitalized Terms. Capitalized terms used and not otherwise defined in this Amendment shall have the meanings ascribed thereto in the Master Lease.,capitalized-terms
Capitalized Terms. Capitalized terms used herein without definition shall have the meanings assigned to them in the Base Indenture and the rules of construction contained in the Base Indenture will apply equally to this Ninth Supplemental Indenture.,capitalized-terms
"Capitalized Terms. From and after the date hereof, the term ""Series"" as used in the Distribution Agreement shall be deemed to include the Treasury Cash Management Fund and High Yield Bond Fund. Capitalized terms used herein and not otherwise defined shall have the meanings ascribed to them in the Distribution Agreement.",capitalized-terms
"Capitalized Terms. Terms used as defined terms herein, which are not otherwise defined herein, shall have the meanings ascribed thereto in the Original Agreement, as amended hereby.",capitalized-terms
"Capitalized Terms. Capitalized terms that are not otherwise defined herein shall have the meaning set forth in the definitions contained in Article 1 of the ISO Agreement, as it existed on the date this Agreement is signed by the Parties. Those definitions contained in Article 1 of the ISO Agreement are hereby incorporated by reference in their entirety into this Agreement; provided, however, that an NTO shall be a Transmission Owner for purposes of the ISO Tariffs and this Agreement notwithstanding the definition of Transmission Owner contained in the ISO Agreement related to the ownership of 100 circuit miles of transmission in New York State and becoming a signatory to the ISO/TO Agreement. Modifications to such definitions in the ISO Agreement shall apply to this Agreement only if the Parties to this Agreement agree in writing pursuant to Section 6.14 below.",capitalized-terms
Capitalized Terms. All capitalized terms used in any of the Credit Documents (other than this Agreement) which are defined in this Agreement shall have the meaning defined herein unless otherwise defined in the other document.,capitalized-terms
"Capitalized Terms. Each capitalized term used but not defined herein shall have the meaning ascribed to such term in the Baker Hughes, a GE company 2017 Long-Term Incentive Plan (the “Plan”).",capitalized-terms
"Capitalized Terms. From and after the date hereof, the terms ""Fund"" and ""Funds"" as used in the Transfer Agency Agreement, as amended shall be deemed to include the Municipal Cash Management Fund. Capitalized terms used herein and not otherwise defined shall have the meanings ascribed to them in the Transfer Agency Agreement.",capitalized-terms
"Capitalized Terms. Unless otherwise specified herein, capitalized terms used in this Amendment (including the BACKGROUND above) without definition shall have the same meaning as set forth in the Agreement as amended by this Amendment.",capitalized-terms
"Capitalized Terms. Capitalized terms used but not defined herein shall have the definitions assigned to such terms in the Restated Agreement, as amended hereby.",capitalized-terms
Capitalized Terms. Capitalized terms not defined herein shall have the definitions ascribed to such terms in the Employment Agreement.,capitalized-terms
"Capitalized Terms. Unless otherwise defined herein, all capitalized words and phrases used herein shall have the same meanings ascribed to them in the Sublease.",capitalized-terms
Capitalized Terms. Capitalized terms used but not otherwise defined herein shall have the same meaning as set forth in the Lease.,capitalized-terms
"Capitalized Terms. Capitalized terms not otherwise defined herein shall have the meaning ascribed to them in the Lease. From and after the date hereof, the Lease and this First Amendment shall be known collectively as the “Lease”.",capitalized-terms
"Capitalized Terms. Unless otherwise indicated, capitalized terms used in this Agreement are defined in Appendix A to the Sale Agreement dated as of the date hereof (as from time to time amended, supplemented or otherwise modified and in effect, the “Sale Agreement”) between the Issuer and the Depositor, which contains rules as to usage that are applicable herein.",capitalized-terms
"Capitalized Terms. Unless otherwise defined herein, all capitalized terms used in this Amendment shall have the meanings ascribed to them in the Lease, and all references in the Lease to the “Lease” or “this Lease” or “herein” or “hereunder” or similar terms or to any section thereof shall mean the Lease, or such section thereof, as amended by this Amendment.",capitalized-terms
Capitalized Terms. All capitalized terms used in this First Supplemental Indenture but not defined herein shall have the meanings assigned to such terms in the Original Indenture.,capitalized-terms
"Capitalized Terms. Unless otherwise defined herein, each of the capitalized terms used herein shall have the meaning given to such term in the Plan.",capitalized-terms
Capitalized Terms. Capitalized terms used and not otherwise defined in this Agreement shall have the meanings set forth below or in the section of this Agreement referred to below and such definitions shall apply equally to the singular and plural forms of such terms.,capitalized-terms
Capitalized Terms. Capitalized terms used and not defined in this Agreement shall have the meanings assigned to such terms in the Servicing Agreement. The following terms shall have the following meanings.,capitalized-terms
Capitalized Terms. Capitalized terms not defined herein shall have the same meanings attached to such terms under the Lease.,capitalized-terms
Capitalized Terms. Capitalized terms which are used but not defined herein shall have the meaning ascribed to such terms in the Rights Agreement.,capitalized-terms
"Capitalized Terms. Capitalized terms not otherwise defined herein shall have the meanings given such terms in the P&A Agreement or the Shared-Loss Agreements, as applicable.",capitalized-terms
Capitalized Terms. Capitalized terms not separately defined in this First Amendment shall bear the meaning assigned thereto in the Purchase Agreement.,capitalized-terms
"Capitalized Terms. Capitalized terms used, but not defined, herein, shall have the meanings ascribed to such terms in the Warrants.",capitalized-terms
"Capitalized Terms. Each capitalized term appearing but not defined herein shall have the meaning, if any, ascribed to such term in the Lease.",capitalized-terms
"Capitalized Terms. Capitalized terms, when used in this Appendix, shall have the meanings assigned to them in this Appendix, or if not defined therein, shall have the meanings assigned to them in the ACOLT Program Definitions attached as Exhibit I to the Declaration of Trust.",capitalized-terms
"Capitalized Terms. Except as otherwise defined herein or as the context may otherwise require, capitalized terms used but not otherwise defined herein are defined in Appendix A to the Sale Agreement, dated as of the date hereof (as amended, supplemented, or otherwise modified and in effect from time to time, the “Sale Agreement”), between the Issuer and the Depositor, which also contains rules as to usage that are applicable herein.",capitalized-terms
Capitalized Terms. Capitalized terms used but not defined in this Voting Agreement shall have the meanings ascribed to them in the Merger Agreement.,capitalized-terms
Capitalized Terms. All capitalized terms not otherwise defined in this Assignment shall have the same meaning given to such terms in the Agreement.,capitalized-terms
"Capitalized Terms. All capitalized terms in this Amendment, to the extent not otherwise defined herein, shall have the meaning assigned to them in the Employment Agreement.",capitalized-terms
Capitalized Terms. Capitalized terms not otherwise defined in this Amendment No. 2 have the meanings set forth in the LLC Agreement.,capitalized-terms
"Capitalized Terms. Capitalized terms herein shall have the meanings ascribed to them in the Warrant, except as otherwise expressly provided in this Amendment.",capitalized-terms
Capitalized Terms. Capitalized terms used herein but not otherwise defined herein shall have the meanings assigned to them in the Plan.,capitalized-terms
Capitalized Terms. Capitalized terms used in this Voting Agreement but not otherwise defined in this Voting Agreement shall have the respective meanings given to such terms in the Merger Agreement.,capitalized-terms
Capitalized Terms. Capitalized terms used herein and not otherwise defined herein are used with the respective meanings ascribed to such terms in the Indenture.,capitalized-terms
Capitalized Terms. Capitalized terms used herein shall have the meanings specified in the Definitions in Attachment 1 or the body of this Agreement.,capitalized-terms
Capitalized Terms. Capitalized terms used in this Supplemental Indenture and not otherwise defined in this Supplemental Indenture shall have the meanings ascribed to them in the Indenture.,capitalized-terms
Capitalized Terms. All capitalized terms used but not defined herein shall have the same meanings as defined in the Agreement.,capitalized-terms
"Capitalized Terms. Except as otherwise expressly provided herein, all capitalized terms defined in this Agreement shall have the meaning ascribed to them herein.",capitalized-terms
Capitalized Terms. All capitalized terms used in any Schedule have the meanings ascribed to them in this Amendment. Capitalized terms used but not defined in this Amendment have the meanings given to them in the Arrangement Agreement.,capitalized-terms
Capitalized Terms. Capitalized terms used but not defined herein have the meanings ascribed to them in the Prospectus.,capitalized-terms
Capitalized Terms. Capitalized terms used herein and not otherwise defined have the meaning set forth in the Indenture.,capitalized-terms
"Capitalized Terms. For all purposes of this Agreement, the following terms shall have the meanings set forth below, terms defined in the singular shall include the plural:",capitalized-terms
Capitalized Terms. All capitalized terms used but not defined in this Joinder Agreement shall have the meanings set forth in the Fee Agreement.,capitalized-terms
Capitalized Terms. All capitalized terms used but not defined herein shall have the meanings ascribed to such terms in the Original Indenture.,capitalized-terms
Capitalized Terms. All capitalized terms used herein and not otherwise defined shall have the meaning given to them in the Employment Agreement.,capitalized-terms
"Capitalized Terms. Unless otherwise defined in this Amendment, capitalized terms herein shall have the meaning set forth in the Agreement.",capitalized-terms
"Capitalized Terms. Capitalized terms used but not defined herein shall have the meanings set forth in the Merger Agreement. Notwithstanding the foregoing, the term “Affiliate” as used in Section 3(e) of this Agreement shall not include (i) Parent and any of its Subsidiaries or (ii) any portfolio company of Juniper Capital Advisors, L.P. or Juniper Capital Investment Management, L.P. or of their respective affiliated investment funds, except for any portfolio company taking any action that would otherwise be prohibited by Section 3(e) at the direction or encouragement of any Shareholder or Controlling Entity.",capitalized-terms
