clause_text,clause_type
"NOW, THEREFORE for good and valuable consideration, the receipt of which is hereby acknowledged, the parties agree as follows:",now-therefore
"NOW, THEREFORE. THE PARTIES AGREE AS FOLLOWS:",now-therefore
"NOW, THEREFORE in consideration of the foregoing and the respective representations, warranties, covenants and agreements set forth herein, the parties hereto agree as follows:",now-therefore
"NOW, THEREFORE it is hereby agreed as follows:",now-therefore
"NOW, THEREFORE in consideration of the agreements herein contained and for other good and valuable consideration, the receipt and sufficiency of which is hereby acknowledged, the parties hereto hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the foregoing and the respective covenants and agreements set forth herein, and intending to be legally bound hereby, the parties hereto agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the premises and the mutual covenants contained herein, the parties hereto, intending to be legally bound, hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual covenants and agreements hereinafter set forth and for other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the Parties agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the premises and mutual covenants set forth herein, the parties agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the premises and the mutual agreements contained herein, the parties hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of their mutual promises, the Company, the Fund and the Underwriter agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual covenants and agreements contained herein and for other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the parties hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the premises and for other good and valuable consideration, the parties hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual covenants and promises hereinafter set forth and for other good and valuable consideration, the parties hereto hereby mutually covenant and agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the covenants and the mutual promises hereinafter set forth, the parties, intending to be legally bound hereby, mutually agree as follows:",now-therefore
"NOW, THEREFORE for good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the parties hereto, intending to be legally bound, agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the premises and mutual covenants contained herein and other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the Parties agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual covenants and agreements of the parties hereto as herein set forth, the parties covenant and agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the foregoing and for other good and valuable consideration, the receipt of which is hereby acknowledged, the Company, the Guarantors and the Trustee mutually covenant and agree for the equal and ratable benefit of the Holders of the Notes as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual covenants contained herein and other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the parties to this Agreement hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the premises and the mutual agreements herein contained and other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the parties hereto agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the premises and for other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the parties hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the premises and the mutual covenants herein contained, and other good and valuable consideration, the receipt and sufficiency of which is hereby acknowledged, the parties hereto, intending to be legally bound, agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the foregoing, other good and valuable consideration, and the mutual terms and covenants contained herein, the parties hereto agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual promises and covenants set forth herein, the parties hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the premises contained herein and for other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the parties hereto, intending to be legally bound hereby, agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the foregoing and other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the parties agree as follows:",now-therefore
"NOW, THEREFORE for and in consideration of the mutual covenants and agreements set forth herein, and other good and valuable consideration, the receipt and sufficiency of which is hereby acknowledged, the parties, intending to be legally bound, agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual premises and covenants herein contained and other good and valuable consideration, the receipt of which is hereby acknowledged, it is agreed by and between the parties hereto as follows:",now-therefore
"NOW, THEREFORE in consideration of the foregoing, the mutual covenants and obligations herein set forth and for other good and valuable consideration, the sufficiency and receipt of which are hereby acknowledged, the parties hereto, intending to be legally bound, hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the premises, the parties hereto agree as follows:",now-therefore
"NOW, THEREFORE the Company and the Buyer severally (and not jointly) hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the premises and the mutual covenants and agreements hereinafter contained, the parties hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the promises contained herein and for other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the parties hereto agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the premises and of the covenants and agreements hereinafter set forth, the parties hereto covenant and agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual covenants herein contained and other good and valuable consideration, receipt of which is hereby acknowledged, the parties hereto do hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the premises and the mutual covenants, representations and warranties contained herein, and for other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the parties hereto hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual promises set forth herein, the parties hereto agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the premises and the mutual covenants herein contained, for good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the parties hereto agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the foregoing and of the respective covenants and agreements set forth below, the parties hereto agree as follows:",now-therefore
"NOW, THEREFORE it is agreed:",now-therefore
"NOW, THEREFORE in consideration of the foregoing and for other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the parties hereto, intending to be legally bound, hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the covenants and agreements hereinafter set forth, the parties hereto agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the promises and the mutual covenants contained herein, and for other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the Parties, intending to be legally bound, hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual promises and covenants contained herein and for other good and valuable consideration, the receipt and sufficiency of which is hereby acknowledged, the Parties hereto agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the foregoing recitals and the mutual covenants contained herein, and for other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the parties hereto hereby agree as follows:",now-therefore
"NOW, THEREFORE the parties, intending to be legally bound, agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the foregoing and other good and valuable consideration, the receipt and sufficiency of which is hereby acknowledged, the Parties hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual covenants herein contained, and upon the other terms and conditions hereinafter provided, the parties hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual covenants herein contained and intending to be legally bound hereby, the parties hereto agree as follows:",now-therefore
"NOW, THEREFORE for and in consideration of the premises and the mutual covenants hereinafter set forth, the parties hereto do hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the foregoing and the mutual agreements and covenants contained herein, and other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the parties hereto agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the premises and the mutual promises and covenants contained in this Agreement, and for other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the parties hereto hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the promises and the mutual covenants herein contained, and for other good and valuable consideration, the adequacy and receipt of which are hereby acknowledged, the parties hereto hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual covenants, representations, warranties and agreements contained herein, and intending to be legally bound hereby, the parties agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual covenants contained in this Agreement, and for other good and valuable consideration, the receipt and adequacy of which are hereby acknowledged, the parties agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the premises and the mutual covenants contained in this Agreement, the parties agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the foregoing and the mutual premises, representations, warranties, covenants and agreements contained herein, the parties hereto, intending to be legally bound, hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the premises, it is agreed by and between the parties hereto as follows:",now-therefore
"NOW, THEREFORE for good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the Company and the Executive hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the promises and mutual covenants herein contained, it is agreed among the Adviser, the Sub-Adviser and the Trust as follows:",now-therefore
"NOW, THEREFORE in consideration of the purchase by each Holder of the Capital Securities, which purchase the Guarantor hereby agrees shall benefit the Guarantor, the Guarantor executes and delivers this Guarantee for the benefit of the Holders.",now-therefore
"NOW, THEREFORE in consideration of the mutual promises and undertakings herein contained, the parties agree as follows:",now-therefore
"NOW, THEREFORE the Parties hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the agreements and obligations set forth herein and for other good and valuable consideration, the sufficiency of which are hereby acknowledged, each party hereby agrees as follows:",now-therefore
"NOW, THEREFORE the Agreement is hereby amended as follows:",now-therefore
"NOW, THEREFORE in consideration of the premises and of the mutual covenants, agreements and conditions hereinafter set forth, and for other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the parties hereto hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the foregoing premises and the mutual covenants and agreements contained herein, and for other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the Parties hereto, intending to be legally bound hereby, agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the premises and the mutual covenants and agreements set forth herein, and for other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, and intending to be legally bound hereby, the parties hereto agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual agreements herein contained and other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the parties hereto, intending to be legally bound hereby, agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the representations, warranties, covenants and agreements contained in this Agreement, the parties agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the foregoing and of the mutual covenants hereinafter set forth, the parties hereto agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual promises and covenants contained in this Agreement, the parties hereto agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual covenants and agreements herein contained, and for other good and valuable consideration, the parties agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the premises and agreements, provisions and covenants herein contained, the parties hereto agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual promises set forth herein and other good and valuable consideration, the sufficiency and receipt of which are hereby acknowledged, each of the parties hereby agrees as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual agreements set forth herein and for other good and valuable consideration, the receipt and adequacy of which is hereby acknowledged, the parties hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual covenants herein contained and other good and valuable consideration, the receipt of which is hereby acknowledged, the parties agree as follows:",now-therefore
"NOW, THEREFORE the Trustees hereby declare that they will hold all cash, securities, and other assets which they may from time to time acquire in any manner as Trustees hereunder IN TRUST to manage and dispose of the same upon the following terms and conditions for the benefit of the holders from time to time of shares of beneficial interest in this Trust as hereinafter set forth.",now-therefore
"NOW, THEREFORE in consideration of the foregoing, the parties hereto agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual covenants contained herein, and for other good and valuable consideration, the receipt and sufficiency of which is hereby acknowledged, the parties hereto mutually agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the foregoing and the mutual promises, covenants and agreements of the parties hereto, and for other good and valuable consideration, the receipt and sufficiency of which is hereby acknowledged, the parties hereto agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual covenants and other agreements contained in this Agreement the Company and the Subscribers hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the premises set forth above, the terms and conditions contained herein, and other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the parties hereto hereby agree as follows:",now-therefore
"NOW, THEREFORE for and in consideration of the mutual covenants and agreements contained herein, and for other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the parties hereto agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual covenants contained herein and for other good and valuable consideration, the receipt and adequacy of which are hereby acknowledged, the parties hereto, intending to be legally bound, hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual covenants and agreements contained herein, the Parties agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the premises and the terms and conditions hereinafter set forth, the parties agree as follows:",now-therefore
"NOW, THEREFORE for and in consideration of the mutual covenants and agreements contained herein, and for other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the parties hereto (intending to be legally bound) hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual covenants herein contained and for other good and valuable consideration, the parties hereto agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the promises and mutual covenants contained herein and for other good and valuable consideration, the receipt and sufficiency of which are mutually acknowledged, the Company and Executive hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual covenants and agreements herein contained and other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, Landlord and Tenant agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual promises herein contained and intending to be legally bound, the parties hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual covenants hereinafter set forth and for other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the parties hereto, intending to be legally bound hereby, agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the foregoing and the mutual representations, warranties and covenants, and subject to the conditions, herein contained, and intending to be legally bound hereby, the parties hereto hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the foregoing and the mutual covenants and agreements herein contained, and intending to be legally bound hereby, Parent, Merger Sub and the Company hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the foregoing and the mutual covenants and agreements herein contained, and intending to be legally bound hereby, the Parties hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the foregoing and the mutual promises and covenants herein contained, the parties agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the foregoing and the mutual representations, warranties, covenants and agreements set forth herein, intending to be legally bound hereby, the parties hereto agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the foregoing and of the mutual covenants and obligations hereinafter set forth, the parties hereto, intending to be legally bound, hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the foregoing and for other good and valuable consideration, the receipt of which is hereby acknowledged, the parties mutually covenant and agree for the equal and ratable benefit of the Holders as follows:",now-therefore
"NOW, THEREFORE in consideration of the premises and mutual agreements contained herein, and for other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the Company and the Executive hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the terms and conditions hereinafter set forth, it is agreed as follows:",now-therefore
"NOW, THEREFORE the parties agree as follows: Amended Exhibit A of the Agreement is hereby superseded and replaced with Amended Exhibit A attached hereto. Except to the extent amended hereby, the Agreement shall remain in full force and effect.",now-therefore
"NOW, THEREFORE in consideration of the premises and covenants set forth herein and other good and valuable consideration, the receipt and sufficiency of which is hereby acknowledged, the parties hereto agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the premises and the mutual promises herein made, and in consideration of the representations, warranties, and covenants herein contained, the Parties agree as follows.",now-therefore
"NOW, THEREFORE in consideration of the premises and the agreements set forth below, and for other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the parties agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual agreements herein set forth, the parties hereto agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual covenants set forth herein, and for other good and valuable consideration, the receipt and sufficiency of which is hereby acknowledged, the Parties hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the premises and of the mutual covenants and agreements herein contained, it is agreed as follows:",now-therefore
"NOW, THEREFORE in consideration of the foregoing and the mutual representations, warranties and covenants herein contained, the parties hereto hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the foregoing premises and the mutual covenants contained herein, the receipt and sufficiency of which are hereby acknowledged, the parties hereto agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the premises and to induce the Administrative Agent and the Lenders to enter into the Credit Agreement and to induce the Lenders to make their respective extensions of credit to the Borrower thereunder, each Grantor hereby agrees with the Administrative Agent, for the ratable benefit of the Lenders, as follows:",now-therefore
"NOW, THEREFORE for good and valuable consideration, the receipt and sufficiency of which is hereby acknowledged, and intending to be legally bound hereby, the parties hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual agreements, provisions and covenants contained in this Agreement, and for other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the Parties, intending to be legally bound, hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual promises contained in this Agreement and other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the parties to this Agreement hereby, intending legally to be bound, agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual covenants and promises contained herein, and other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the parties agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual covenants and agreements set forth in this Agreement, and for other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the parties do hereby agree as follows:",now-therefore
"NOW, THEREFORE for and in consideration of the mutual promises, covenants and obligations contained herein, and other good and valuable consideration, the receipt and sufficiency of which is hereby acknowledged, the Company and the Employee hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the premises and the mutual covenants hereinafter contained, and for other good and valuable consideration, the parties hereto agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the agreements hereinafter set forth, and for other good and valuable consideration, the receipt and adequacy of which are hereby acknowledged, the parties hereto agree as follows:",now-therefore
"NOW, THEREFORE in consideration of their mutual promises, the Company, the Fund, the Distributor and the Adviser agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the premises and the mutual covenants herein contained and other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, and intending to be legally bound hereby, the parties hereto agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the foregoing recitals and the mutual promises, representations, warranties and covenants hereinafter set forth and for other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the parties hereto agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual covenants and promises contained herein, the receipt and sufficiency of which is hereby acknowledged, the parties agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual covenants, representations, warranties and agreements contained in this Agreement, and other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, and intending to be legally bound hereby, the parties agree as follows:",now-therefore
"NOW, THEREFORE intending to be legally bound hereby, the parties hereto agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the premises and the mutual covenants hereinafter set forth and other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the Company and Subscriber hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the foregoing and the representations, warranties, covenants and other terms contained in this Agreement, the parties hereto, intending to be legally bound hereby, agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the above, and for other good and valuable consideration, the receipt and sufficiency of which is hereby acknowledged, the parties hereto agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the foregoing, of the mutual promises contained herein and of other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the parties hereto hereby agree as follows:",now-therefore
"NOW, THEREFORE it is hereby agreed between the parties hereto as follows:",now-therefore
"NOW, THEREFORE in consideration of the premises and the mutual covenants and agreements hereinafter set forth, the Trustee, the Company, the Master Servicer and the Custodian hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the above premises and the mutual covenants set forth herein, and for other good and valuable mutual consideration, the receipt and sufficiency of which are hereby mutually acknowledged, GeoTrust and Subscriber agree as follows:",now-therefore
"NOW, THEREFORE for and in consideration of the mutual covenants and agreements contained herein, the Trust and the Adviser hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the foregoing recitals and other good and valuable consideration, the receipt and adequacy of which is hereby acknowledged, and intending to be legally bound, the parties hereto agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual covenants herein contained, the receipt and sufficiency of which is hereby acknowledged, the parties hereto agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the foregoing and the mutual promises and covenants hereinafter set forth, the parties hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the foregoing and of the mutual covenants contained herein, the parties agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the foregoing and the mutual covenants and agreements set forth herein and in the Merger Agreement, the parties hereto agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the foregoing and the respective representations, warranties, covenants and agreements set forth below and for other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the parties hereto, intending to be legally bound, do hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual covenants and undertakings contained herein and for good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the parties hereto hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of their mutual promises, the parties agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the premises and for other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, Borrower and Lender hereby agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual covenants, representations, warranties and agreements herein contained, the parties hereto agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the covenants and promises set forth herein, and for other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the parties hereby agree as follows:",now-therefore
"NOW, THEREFORE the Company and the Executive agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual promises contained herein, the parties hereto, intending to be legally bound, mutually covenant and agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the foregoing and the representations, warranties, covenants and agreements contained herein, and intending to be legally bound hereby, the Parties agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the premises and other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the Guarantor hereby agrees as follows:",now-therefore
"NOW, THEREFORE in consideration of the promises and mutual agreements contained herein and other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the parties hereto agree as follows:",now-therefore
"NOW, THEREFORE in consideration of the mutual covenants and benefits set forth herein, the Trust and the Adviser do hereby agree as follows:",now-therefore
